frame_id,inference_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,imgsz,model,seq
11,,6,"[1, 2, 3, 5, 8, 4]","[[1678.8607177734375, 387.2045593261719, 1859.825439453125, 742.3712158203125], [13.965023040771484, 223.83885192871094, 166.97853088378906, 906.1439208984375], [279.79974365234375, 451.6802673339844, 369.7924499511719, 699.7701416015625], [115.11905670166016, 506.874267578125, 202.21078491210938, 742.4468994140625], [1872.536865234375, 376.1605529785156, 1915.9012451171875, 588.9168090820312], [1310.889892578125, 457.3328857421875, 1385.0250244140625, 657.0263671875]]","[0.868159294128418, 0.9070492386817932, 0.31602367758750916, 0.2749811112880707, 0.6921839714050293, 0.4746585488319397]","[[1769.3430786132812, 742.3712158203125], [90.47177696228027, 906.1439208984375], [324.7960968017578, 699.7701416015625], [158.66492080688477, 742.4468994140625], [1894.2190551757812, 588.9168090820312], [1347.9574584960938, 657.0263671875]]",1706532864,1694683136,576,yolo26n.pt,MOT17-09
12,,5,"[1, 2, 5, 8, 4]","[[1678.05615234375, 386.716552734375, 1857.7684326171875, 742.7977905273438], [14.168488502502441, 226.10003662109375, 169.05918884277344, 906.068603515625], [113.24225616455078, 501.3800048828125, 201.6883087158203, 742.3324584960938], [1870.389404296875, 374.780029296875, 1915.6334228515625, 594.4520263671875], [1311.75390625, 457.35845947265625, 1386.5303955078125, 657.9835815429688]]","[0.863642156124115, 0.9079696536064148, 0.303824782371521, 0.6990429759025574, 0.4597678482532501]","[[1767.9122924804688, 742.7977905273438], [91.61383867263794, 906.068603515625], [157.46528244018555, 742.3324584960938], [1893.0114135742188, 594.4520263671875], [1349.1421508789062, 657.9835815429688]]",1706532864,1694683136,576,yolo26n.pt,MOT17-09
13,,5,"[1, 2, 5, 8, 4]","[[1675.0001220703125, 384.3152770996094, 1854.82958984375, 744.7133178710938], [14.922591209411621, 229.43850708007812, 174.5056610107422, 918.29052734375], [112.1594009399414, 494.3955078125, 202.2981719970703, 742.1982421875], [1866.7650146484375, 373.5867919921875, 1916.8636474609375, 615.8869018554688], [1313.6405029296875, 457.8601379394531, 1389.0821533203125, 659.6023559570312]]","[0.827644944190979, 0.9121763110160828, 0.4633858799934387, 0.6377861499786377, 0.5968875885009766]","[[1764.9148559570312, 744.7133178710938], [94.7141261100769, 918.29052734375], [157.22878646850586, 742.1982421875], [1891.8143310546875, 615.8869018554688], [1351.361328125, 659.6023559570312]]",1706532864,1694683136,576,yolo26n.pt,MOT17-09
14,,6,"[1, 2, 5, 8, 4, 3]","[[1674.6041259765625, 382.7641296386719, 1854.137939453125, 746.0547485351562], [14.699457168579102, 229.82937622070312, 178.6527862548828, 926.1641845703125], [112.75007629394531, 501.8122253417969, 200.22877502441406, 742.431884765625], [1864.121337890625, 370.556640625, 1919.1485595703125, 637.8392333984375], [1314.2669677734375, 458.3134460449219, 1390.055419921875, 660.2415161132812], [277.17169189453125, 452.6029968261719, 367.87200927734375, 702.3896484375]]","[0.8247750997543335, 0.9169483780860901, 0.27093708515167236, 0.68986576795578, 0.653744101524353, 0.31688162684440613]","[[1764.3710327148438, 746.0547485351562], [96.67612171173096, 926.1641845703125], [156.4894256591797, 742.431884765625], [1891.6349487304688, 637.8392333984375], [1352.1611938476562, 660.2415161132812], [322.5218505859375, 702.3896484375]]",1706532864,1694683136,576,yolo26n.pt,MOT17-09
15,,5,"[1, 2, 8, 4, 3]","[[1674.707763671875, 381.48046875, 1852.812744140625, 744.8731689453125], [15.413322448730469, 230.2744140625, 182.03233337402344, 925.3673095703125], [1862.1883544921875, 367.7417297363281, 1920.0, 659.1778564453125], [1316.576171875, 459.97442626953125, 1391.9158935546875, 660.5362548828125], [279.44677734375, 452.7637939453125, 370.2688903808594, 702.27001953125]]","[0.856567919254303, 0.9187585115432739, 0.6820405721664429, 0.6528542041778564, 0.40437835454940796]","[[1763.76025390625, 744.8731689453125], [98.72282791137695, 925.3673095703125], [1891.0941772460938, 659.1778564453125], [1354.2460327148438, 660.5362548828125], [324.8578338623047, 702.27001953125]]",1706532864,1694683136,576,yolo26n.pt,MOT17-09
16,,5,"[1, 2, 8, 4, 3]","[[1672.01708984375, 380.4892272949219, 1848.721435546875, 744.8239135742188], [15.554322242736816, 230.2693634033203, 184.5849151611328, 923.0176391601562], [1859.2445068359375, 364.9046630859375, 1920.0, 670.5288696289062], [1317.3134765625, 460.4989929199219, 1392.69140625, 660.98291015625], [281.2232666015625, 453.3700866699219, 373.8261413574219, 702.1554565429688]]","[0.8446909189224243, 0.9177470207214355, 0.6685990691184998, 0.7208024263381958, 0.5224065780639648]","[[1760.3692626953125, 744.8239135742188], [100.06961870193481, 923.0176391601562], [1889.6222534179688, 670.5288696289062], [1355.00244140625, 660.98291015625], [327.5247039794922, 702.1554565429688]]",1706532864,1694683136,576,yolo26n.pt,MOT17-09
17,,6,"[1, 2, 8, 4, 3, 7]","[[1668.2628173828125, 379.8958740234375, 1843.654296875, 745.4006958007812], [16.45191764831543, 231.34812927246094, 187.88348388671875, 920.1468505859375], [1857.7041015625, 361.9173889160156, 1920.0, 678.3978271484375], [1318.029052734375, 461.9317626953125, 1392.7996826171875, 661.4429931640625], [281.3961486816406, 453.77740478515625, 376.605224609375, 701.9655151367188], [1319.5819091796875, 467.69683837890625, 1382.71728515625, 660.0406494140625]]","[0.8409103751182556, 0.9099888205528259, 0.6992155313491821, 0.6063923835754395, 0.5407912731170654, 0.3656823933124542]","[[1755.9585571289062, 745.4006958007812], [102.16770076751709, 920.1468505859375], [1888.85205078125, 678.3978271484375], [1355.4143676757812, 661.4429931640625], [329.0006866455078, 701.9655151367188], [1351.1495971679688, 660.0406494140625]]",1706532864,1694683136,576,yolo26n.pt,MOT17-09
18,,7,"[1, 2, 8, 4, 3, 16, 7]","[[1661.4056396484375, 376.3414001464844, 1836.85009765625, 745.7251586914062], [18.931726455688477, 232.27130126953125, 192.52554321289062, 913.4105224609375], [1854.5733642578125, 359.5771484375, 1920.0, 722.7086181640625], [1317.58837890625, 464.6321105957031, 1390.7236328125, 661.4908447265625], [281.3193664550781, 453.1457824707031, 379.94158935546875, 703.5631713867188], [1811.58935546875, 441.0986328125, 1863.739990234375, 615.9833374023438], [1319.3258056640625, 469.44073486328125, 1381.0611572265625, 659.353515625]]","[0.8470191359519958, 0.9152768850326538, 0.7913052439689636, 0.4500636160373688, 0.4087437093257904, 0.5728583931922913, 0.4856713116168976]","[[1749.1278686523438, 745.7251586914062], [105.72863483428955, 913.4105224609375], [1887.2866821289062, 722.7086181640625], [1354.156005859375, 661.4908447265625], [330.63047790527344, 703.5631713867188], [1837.6646728515625, 615.9833374023438], [1350.1934814453125, 659.353515625]]",1706532864,1694683136,576,yolo26n.pt,MOT17-09
19,,9,"[1, 2, 8, 4, 3, 16, 7, 18, 9]","[[1654.6671142578125, 373.42584228515625, 1830.1290283203125, 747.4826049804688], [21.872507095336914, 232.8741455078125, 198.9332275390625, 908.8893432617188], [1854.5540771484375, 355.54925537109375, 1920.0, 735.0829467773438], [1318.0693359375, 464.825439453125, 1390.676025390625, 661.6693115234375], [282.88311767578125, 452.7644958496094, 384.9840087890625, 705.0005493164062], [1811.0584716796875, 441.2094421386719, 1863.4251708984375, 616.8245849609375], [1322.2108154296875, 470.01849365234375, 1383.2979736328125, 657.916259765625], [1364.7646484375, 492.86474609375, 1413.1470947265625, 650.69580078125], [1293.732421875, 535.7647094726562, 1340.2373046875, 659.6878051757812]]","[0.8626123070716858, 0.9157409071922302, 0.8377107977867126, 0.3446100354194641, 0.39643368124961853, 0.6696807146072388, 0.29218629002571106, 0.4620148241519928, 0.4947557747364044]","[[1742.3980712890625, 747.4826049804688], [110.4028673171997, 908.8893432617188], [1887.2770385742188, 735.0829467773438], [1354.3726806640625, 661.6693115234375], [333.9335632324219, 705.0005493164062], [1837.2418212890625, 616.8245849609375], [1352.75439453125, 657.916259765625], [1388.9558715820312, 650.69580078125], [1316.98486328125, 659.6878051757812]]",1706532864,1694683136,576,yolo26n.pt,MOT17-09
20,,9,"[1, 2, 8, 4, 3, 16, 7, 18, 9]","[[1649.01416015625, 372.3021545410156, 1824.4781494140625, 749.4176025390625], [26.08969497680664, 235.85836791992188, 207.01876831054688, 904.3901977539062], [1854.12451171875, 348.8072509765625, 1920.0, 741.4185180664062], [1319.2474365234375, 463.33526611328125, 1390.99853515625, 659.3285522460938], [283.575439453125, 453.78863525390625, 389.0181579589844, 706.767822265625], [1811.4052734375, 443.2462463378906, 1863.9302978515625, 619.1993408203125], [1324.3145751953125, 467.17364501953125, 1384.9312744140625, 653.7388305664062], [1366.413818359375, 490.86505126953125, 1415.08447265625, 649.4968872070312], [1294.814453125, 537.1130981445312, 1341.0438232421875, 659.5101318359375]]","[0.8396331667900085, 0.9317275881767273, 0.8329175114631653, 0.3873569965362549, 0.5927145481109619, 0.49495136737823486, 0.27185773849487305, 0.43726131319999695, 0.38506171107292175]","[[1736.7461547851562, 749.4176025390625], [116.55423164367676, 904.3901977539062], [1887.062255859375, 741.4185180664062], [1355.1229858398438, 659.3285522460938], [336.2967987060547, 706.767822265625], [1837.6677856445312, 619.1993408203125], [1354.6229248046875, 653.7388305664062], [1390.7491455078125, 649.4968872070312], [1317.9291381835938, 659.5101318359375]]",1706532864,1694683136,576,yolo26n.pt,MOT17-09
21,,9,"[1, 2, 8, 4, 3, 16, 7, 18, 9]","[[1649.07763671875, 374.1036376953125, 1823.426513671875, 750.4462890625], [27.90012550354004, 238.44876098632812, 213.46975708007812, 902.2664184570312], [1853.8531494140625, 344.2862854003906, 1920.0, 746.5288696289062], [1319.8990478515625, 463.44342041015625, 1391.043701171875, 659.2559204101562], [286.1283874511719, 453.85211181640625, 393.5165710449219, 707.4225463867188], [1811.7052001953125, 443.92095947265625, 1864.2239990234375, 619.4827270507812], [1325.087158203125, 466.8366394042969, 1385.6893310546875, 653.892333984375], [1366.667236328125, 487.24810791015625, 1416.7542724609375, 650.5193481445312], [1296.0645751953125, 538.7379150390625, 1341.9468994140625, 659.8038940429688]]","[0.8344367742538452, 0.9383253455162048, 0.8350279331207275, 0.45139241218566895, 0.571274995803833, 0.6098852157592773, 0.3116128742694855, 0.4271334409713745, 0.3586539626121521]","[[1736.2520751953125, 750.4462890625], [120.68494129180908, 902.2664184570312], [1886.9265747070312, 746.5288696289062], [1355.4713745117188, 659.2559204101562], [339.8224792480469, 707.4225463867188], [1837.964599609375, 619.4827270507812], [1355.3882446289062, 653.892333984375], [1391.7107543945312, 650.5193481445312], [1319.0057373046875, 659.8038940429688]]",1706532864,1694683136,576,yolo26n.pt,MOT17-09
22,,9,"[1, 2, 8, 4, 3, 16, 7, 18, 9]","[[1649.4290771484375, 375.7930603027344, 1822.781982421875, 751.2810668945312], [29.069091796875, 239.6600341796875, 220.30735778808594, 901.9678344726562], [1852.80517578125, 341.21405029296875, 1920.0, 749.609375], [1321.68603515625, 463.4754638671875, 1391.9046630859375, 658.1057739257812], [276.4007263183594, 452.4272155761719, 388.6160583496094, 708.0781860351562], [1811.384033203125, 443.030517578125, 1864.3804931640625, 619.8427734375], [1326.9107666015625, 466.9233703613281, 1387.0224609375, 653.1985473632812], [1368.0634765625, 483.3435363769531, 1419.348388671875, 650.742919921875], [1297.897216796875, 540.2601318359375, 1343.158935546875, 658.7254028320312]]","[0.839689314365387, 0.93193519115448, 0.8312380313873291, 0.4916432499885559, 0.6377502083778381, 0.5396416783332825, 0.2892935574054718, 0.4525596797466278, 0.3940916359424591]","[[1736.1055297851562, 751.2810668945312], [124.68822479248047, 901.9678344726562], [1886.402587890625, 749.609375], [1356.7953491210938, 658.1057739257812], [332.5083923339844, 708.0781860351562], [1837.8822631835938, 619.8427734375], [1356.9666137695312, 653.1985473632812], [1393.7059326171875, 650.742919921875], [1320.528076171875, 658.7254028320312]]",1706532864,1694683136,576,yolo26n.pt,MOT17-09
23,,9,"[1, 2, 8, 4, 3, 16, 7, 18, 9]","[[1648.4097900390625, 379.4326171875, 1820.723876953125, 753.7901611328125], [34.70888900756836, 240.62522888183594, 233.20372009277344, 900.9443359375], [1851.1204833984375, 345.08154296875, 1920.0, 754.2117309570312], [1323.207763671875, 462.5501403808594, 1393.7156982421875, 659.3081665039062], [290.7430114746094, 453.1239013671875, 401.7719421386719, 707.6289672851562], [1812.112548828125, 443.0821228027344, 1865.211181640625, 619.4476318359375], [1330.753173828125, 471.2702331542969, 1391.1778564453125, 657.4407958984375], [1368.3668212890625, 482.4400939941406, 1419.4796142578125, 649.847900390625], [1299.4969482421875, 541.2490844726562, 1344.7630615234375, 659.9180908203125]]","[0.8556670546531677, 0.9294933676719666, 0.8325373530387878, 0.4723072350025177, 0.6346495151519775, 0.43662986159324646, 0.33253979682922363, 0.39568477869033813, 0.3626713156700134]","[[1734.5668334960938, 753.7901611328125], [133.9563045501709, 900.9443359375], [1885.5602416992188, 754.2117309570312], [1358.4617309570312, 659.3081665039062], [346.2574768066406, 707.6289672851562], [1838.661865234375, 619.4476318359375], [1360.9655151367188, 657.4407958984375], [1393.9232177734375, 649.847900390625], [1322.1300048828125, 659.9180908203125]]",1706532864,1694683136,576,yolo26n.pt,MOT17-09
24,,9,"[1, 2, 8, 4, 3, 16, 7, 18, 9]","[[1648.279052734375, 381.2739562988281, 1820.392578125, 755.338134765625], [41.53927230834961, 240.66807556152344, 249.51312255859375, 901.29931640625], [1848.3828125, 341.7216491699219, 1920.0, 756.7984619140625], [1321.2423095703125, 462.5020751953125, 1392.4130859375, 661.3193359375], [297.14019775390625, 452.84991455078125, 407.1800231933594, 707.635986328125], [1815.548828125, 444.3394470214844, 1868.234619140625, 619.607177734375], [1333.294921875, 474.39630126953125, 1393.752197265625, 659.6255493164062], [1368.3997802734375, 482.6792907714844, 1418.8968505859375, 648.6322631835938], [1301.4986572265625, 541.3873901367188, 1346.535888671875, 660.5639038085938]]","[0.8543849587440491, 0.9420700073242188, 0.8116235136985779, 0.4237658679485321, 0.6299322247505188, 0.45339077711105347, 0.2696712613105774, 0.33938509225845337, 0.3207680881023407]","[[1734.3358154296875, 755.338134765625], [145.52619743347168, 901.29931640625], [1884.19140625, 756.7984619140625], [1356.8276977539062, 661.3193359375], [352.1601104736328, 707.635986328125], [1841.8917236328125, 619.607177734375], [1363.5235595703125, 659.6255493164062], [1393.6483154296875, 648.6322631835938], [1324.0172729492188, 660.5639038085938]]",1706532864,1694683136,576,yolo26n.pt,MOT17-09
25,,7,"[1, 2, 8, 4, 3, 18, 9]","[[1644.1849365234375, 381.7509765625, 1817.820068359375, 758.6771240234375], [46.91889190673828, 239.31582641601562, 265.6497802734375, 901.3065795898438], [1841.771240234375, 345.0452880859375, 1916.4564208984375, 758.98388671875], [1320.312255859375, 462.5289306640625, 1391.892578125, 663.3475952148438], [299.8370361328125, 451.7525939941406, 409.41815185546875, 707.83447265625], [1368.45947265625, 481.9138488769531, 1418.909912109375, 648.5516967773438], [1303.467529296875, 540.8377685546875, 1348.8116455078125, 662.1489868164062]]","[0.8505739569664001, 0.9364690780639648, 0.7975332736968994, 0.45333132147789, 0.6849913597106934, 0.38937994837760925, 0.28176936507225037]","[[1731.0025024414062, 758.6771240234375], [156.2843360900879, 901.3065795898438], [1879.1138305664062, 758.98388671875], [1356.1024169921875, 663.3475952148438], [354.6275939941406, 707.83447265625], [1393.6846923828125, 648.5516967773438], [1326.1395874023438, 662.1489868164062]]",1706532864,1694683136,576,yolo26n.pt,MOT17-09
26,,7,"[1, 2, 8, 4, 3, 18, 9]","[[1638.7783203125, 384.8758239746094, 1811.1202392578125, 759.7977294921875], [51.33504867553711, 235.97755432128906, 282.4669189453125, 901.8770751953125], [1837.6763916015625, 345.2281799316406, 1914.14111328125, 761.7022705078125], [1317.7760009765625, 462.52825927734375, 1390.1038818359375, 665.9600219726562], [305.83154296875, 449.65557861328125, 414.3100891113281, 707.6650390625], [1368.2947998046875, 481.8213806152344, 1418.8895263671875, 649.7921142578125], [1305.5506591796875, 540.4149169921875, 1351.356689453125, 664.8053588867188]]","[0.7721059322357178, 0.9274999499320984, 0.810796320438385, 0.46442994475364685, 0.6431609988212585, 0.4172213077545166, 0.30921700596809387]","[[1724.9492797851562, 759.7977294921875], [166.9009838104248, 901.8770751953125], [1875.9087524414062, 761.7022705078125], [1353.93994140625, 665.9600219726562], [360.07081604003906, 707.6650390625], [1393.5921630859375, 649.7921142578125], [1328.4536743164062, 664.8053588867188]]",1706532864,1694683136,576,yolo26n.pt,MOT17-09
27,,7,"[1, 2, 8, 4, 3, 18, 9]","[[1633.8150634765625, 382.3656921386719, 1805.8951416015625, 760.4591674804688], [51.08921813964844, 235.37628173828125, 292.9480895996094, 901.8248901367188], [1836.0921630859375, 340.3786315917969, 1914.86669921875, 765.2491455078125], [1317.7884521484375, 462.5957946777344, 1389.6318359375, 665.5687866210938], [306.72271728515625, 448.8158874511719, 414.45782470703125, 707.89794921875], [1368.2474365234375, 481.2132873535156, 1418.6339111328125, 649.5296630859375], [1306.9515380859375, 540.9395141601562, 1352.121826171875, 664.8028564453125]]","[0.7726362347602844, 0.9161641597747803, 0.8217669725418091, 0.5096523761749268, 0.5958734154701233, 0.46165645122528076, 0.3410848379135132]","[[1719.8551025390625, 760.4591674804688], [172.0186538696289, 901.8248901367188], [1875.4794311523438, 765.2491455078125], [1353.7101440429688, 665.5687866210938], [360.59027099609375, 707.89794921875], [1393.440673828125, 649.5296630859375], [1329.5366821289062, 664.8028564453125]]",1706532864,1694683136,576,yolo26n.pt,MOT17-09
