frame_id,inference_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,imgsz,model,seq
11,,7,"[1, 2, 3, 4, 5, 6, 7]","[[1681.106201171875, 389.3205261230469, 1849.8187255859375, 743.5132446289062], [1277.2940673828125, 539.770751953125, 1331.457763671875, 661.1924438476562], [1313.9781494140625, 457.6966247558594, 1384.296630859375, 660.0398559570312], [13.616131782531738, 223.71661376953125, 163.15484619140625, 902.9742431640625], [271.6771545410156, 455.5860290527344, 368.91998291015625, 703.73974609375], [120.8369369506836, 515.7001953125, 201.26731872558594, 745.3405151367188], [1869.08447265625, 347.7274475097656, 1918.44580078125, 603.7466430664062]]","[0.8813018202781677, 0.8134359121322632, 0.7833401560783386, 0.9351183176040649, 0.7428631782531738, 0.6102888584136963, 0.8188301920890808]","[[1765.4624633789062, 743.5132446289062], [1304.3759155273438, 661.1924438476562], [1349.1373901367188, 660.0398559570312], [88.385488986969, 902.9742431640625], [320.29856872558594, 703.73974609375], [161.05212783813477, 745.3405151367188], [1893.76513671875, 603.7466430664062]]",1750151168,1738158080,640,yolo26m.pt,MOT17-09
12,,7,"[1, 2, 3, 4, 5, 6, 7]","[[1681.0535888671875, 388.3009338378906, 1850.314697265625, 744.0775756835938], [1279.471923828125, 540.0511474609375, 1333.1497802734375, 661.9888916015625], [1315.82177734375, 457.95745849609375, 1387.246337890625, 661.116455078125], [13.977066040039062, 225.01210021972656, 165.69007873535156, 903.6114501953125], [276.8435974121094, 455.5174865722656, 371.5654296875, 703.3576049804688], [119.72708129882812, 516.3975830078125, 199.529052734375, 745.2482299804688], [1867.4349365234375, 347.1275939941406, 1918.6075439453125, 612.0931396484375]]","[0.8946446776390076, 0.8086569905281067, 0.7558102607727051, 0.9429153800010681, 0.7171353101730347, 0.5943319797515869, 0.8447781205177307]","[[1765.6841430664062, 744.0775756835938], [1306.3108520507812, 661.9888916015625], [1351.5340576171875, 661.116455078125], [89.83357238769531, 903.6114501953125], [324.2045135498047, 703.3576049804688], [159.62806701660156, 745.2482299804688], [1893.021240234375, 612.0931396484375]]",1750151168,1738158080,640,yolo26m.pt,MOT17-09
13,,8,"[1, 2, 3, 4, 5, 6, 7, 8]","[[1676.09423828125, 387.5968322753906, 1845.058837890625, 744.6226196289062], [1281.3524169921875, 539.7926635742188, 1334.647705078125, 662.298828125], [1318.1900634765625, 458.0386047363281, 1390.4754638671875, 661.5281982421875], [14.240468978881836, 226.3023223876953, 171.62875366210938, 919.4157104492188], [282.404296875, 455.8903503417969, 374.53289794921875, 704.2139892578125], [118.97773742675781, 509.5174560546875, 200.8230438232422, 745.1929321289062], [1865.70361328125, 344.9879455566406, 1919.3304443359375, 623.2398681640625], [871.012451171875, 519.638427734375, 912.2031860351562, 626.3084716796875]]","[0.8843650221824646, 0.8208065629005432, 0.7962745428085327, 0.9463865160942078, 0.6898800730705261, 0.7152554392814636, 0.8570026755332947, 0.3172965347766876]","[[1760.5765380859375, 744.6226196289062], [1308.0000610351562, 662.298828125], [1354.332763671875, 661.5281982421875], [92.9346113204956, 919.4157104492188], [328.4685974121094, 704.2139892578125], [159.900390625, 745.1929321289062], [1892.5170288085938, 623.2398681640625], [891.6078186035156, 626.3084716796875]]",1750151168,1738158080,640,yolo26m.pt,MOT17-09
14,,9,"[1, 2, 3, 4, 5, 6, 7, 11, 8]","[[1673.5704345703125, 385.4881286621094, 1842.567138671875, 744.5443725585938], [1282.4564208984375, 539.5059814453125, 1335.0318603515625, 662.443359375], [1319.5328369140625, 458.17852783203125, 1392.6982421875, 662.5911254882812], [15.310125350952148, 228.414794921875, 176.24459838867188, 924.6260375976562], [287.1243591308594, 454.79534912109375, 377.3294372558594, 704.1044921875], [118.93889617919922, 518.40234375, 197.78131103515625, 745.5671997070312], [1864.121826171875, 342.8135070800781, 1920.0, 637.2606201171875], [1807.5543212890625, 443.7558288574219, 1858.3333740234375, 622.8010864257812], [872.8228759765625, 521.1786499023438, 914.3648071289062, 627.5841674804688]]","[0.8905237317085266, 0.7994857430458069, 0.8492453694343567, 0.9533095359802246, 0.6105151772499084, 0.634660542011261, 0.8563566207885742, 0.4609675407409668, 0.4072044789791107]","[[1758.0687866210938, 744.5443725585938], [1308.744140625, 662.443359375], [1356.1155395507812, 662.5911254882812], [95.77736186981201, 924.6260375976562], [332.2268981933594, 704.1044921875], [158.36010360717773, 745.5671997070312], [1892.0609130859375, 637.2606201171875], [1832.94384765625, 622.8010864257812], [893.5938415527344, 627.5841674804688]]",1750151168,1738158080,640,yolo26m.pt,MOT17-09
15,,9,"[1, 2, 3, 4, 5, 6, 7, 11, 8]","[[1671.12646484375, 383.4791259765625, 1840.0274658203125, 744.51806640625], [1285.0438232421875, 538.9523315429688, 1337.1937255859375, 661.5835571289062], [1320.030029296875, 457.6831970214844, 1394.1121826171875, 663.3035278320312], [15.715655326843262, 229.83592224121094, 178.94078063964844, 923.168212890625], [291.3089599609375, 455.84912109375, 380.159912109375, 704.3171997070312], [119.7396469116211, 525.397216796875, 196.2916259765625, 745.9902954101562], [1860.98388671875, 338.7026062011719, 1920.0, 654.0569458007812], [1810.619140625, 444.3349914550781, 1860.8680419921875, 621.2108154296875], [873.7938842773438, 520.6176147460938, 916.1242065429688, 628.6224365234375]]","[0.888237476348877, 0.8290808796882629, 0.7400062084197998, 0.9560752511024475, 0.697691798210144, 0.6204352378845215, 0.8633373379707336, 0.4199129641056061, 0.347583144903183]","[[1755.5769653320312, 744.51806640625], [1311.1187744140625, 661.5835571289062], [1357.0711059570312, 663.3035278320312], [97.32821798324585, 923.168212890625], [335.73443603515625, 704.3171997070312], [158.0156364440918, 745.9902954101562], [1890.491943359375, 654.0569458007812], [1835.7435913085938, 621.2108154296875], [894.9590454101562, 628.6224365234375]]",1750151168,1738158080,640,yolo26m.pt,MOT17-09
16,,10,"[1, 2, 3, 4, 5, 6, 7, 11, 8, 13]","[[1668.016845703125, 382.735107421875, 1836.1292724609375, 744.17724609375], [1286.89990234375, 539.4653930664062, 1338.2357177734375, 661.346923828125], [1322.075927734375, 458.1195983886719, 1396.41845703125, 663.590087890625], [16.849756240844727, 231.2066192626953, 182.2732391357422, 919.7242431640625], [298.25665283203125, 456.70391845703125, 385.7781066894531, 703.6463012695312], [121.94391632080078, 533.49462890625, 195.73875427246094, 745.6503295898438], [1858.8533935546875, 335.2625427246094, 1920.0, 662.977783203125], [1814.186767578125, 444.6343688964844, 1864.52978515625, 621.07763671875], [874.97705078125, 520.9262084960938, 917.353515625, 628.9418334960938], [1317.048095703125, 461.9371032714844, 1369.056884765625, 646.006591796875]]","[0.862444281578064, 0.820900022983551, 0.4766315221786499, 0.9569059610366821, 0.6637834906578064, 0.5509839653968811, 0.8794072866439819, 0.46292921900749207, 0.3605470657348633, 0.34320735931396484]","[[1752.0730590820312, 744.17724609375], [1312.5678100585938, 661.346923828125], [1359.2471923828125, 663.590087890625], [99.56149768829346, 919.7242431640625], [342.0173797607422, 703.6463012695312], [158.84133529663086, 745.6503295898438], [1889.4266967773438, 662.977783203125], [1839.3582763671875, 621.07763671875], [896.165283203125, 628.9418334960938], [1343.052490234375, 646.006591796875]]",1750151168,1738158080,640,yolo26m.pt,MOT17-09
17,,9,"[1, 2, 3, 4, 5, 6, 7, 11, 8]","[[1664.230224609375, 381.7816162109375, 1831.830322265625, 744.060302734375], [1288.622802734375, 539.7317504882812, 1339.2320556640625, 660.7535400390625], [1323.687744140625, 459.1328125, 1397.76904296875, 663.8362426757812], [18.435781478881836, 233.00343322753906, 186.3520050048828, 916.2354736328125], [303.2507019042969, 455.7926025390625, 390.4383239746094, 702.7584838867188], [121.99918365478516, 523.9882202148438, 199.09837341308594, 745.3279418945312], [1857.3909912109375, 331.8625793457031, 1920.0, 670.107177734375], [1815.0025634765625, 444.97467041015625, 1865.55078125, 620.882568359375], [875.2593383789062, 520.59423828125, 917.9556274414062, 629.6123046875]]","[0.8783860802650452, 0.8113231062889099, 0.5557848811149597, 0.954097330570221, 0.6779110431671143, 0.5809532403945923, 0.891239583492279, 0.3586908280849457, 0.4304395914077759]","[[1748.0302734375, 744.060302734375], [1313.9274291992188, 660.7535400390625], [1360.7283935546875, 663.8362426757812], [102.39389324188232, 916.2354736328125], [346.8445129394531, 702.7584838867188], [160.54877853393555, 745.3279418945312], [1888.6954956054688, 670.107177734375], [1840.2766723632812, 620.882568359375], [896.6074829101562, 629.6123046875]]",1750151168,1738158080,640,yolo26m.pt,MOT17-09
18,,9,"[1, 2, 3, 4, 5, 6, 7, 11, 8]","[[1658.585205078125, 380.4770202636719, 1826.4420166015625, 744.67431640625], [1290.88671875, 539.4572143554688, 1341.27490234375, 660.5260620117188], [1324.6754150390625, 460.4485778808594, 1398.2843017578125, 663.5270385742188], [21.11882209777832, 235.19786071777344, 191.53810119628906, 910.431884765625], [308.1560974121094, 455.5172119140625, 395.8910217285156, 703.4047241210938], [127.96724700927734, 533.1240844726562, 201.79222106933594, 744.926513671875], [1853.2333984375, 328.5391845703125, 1920.0, 711.0084838867188], [1815.8929443359375, 445.98797607421875, 1866.12646484375, 620.05126953125], [874.6260375976562, 520.2603149414062, 917.7805786132812, 630.1964721679688]]","[0.872359573841095, 0.8215949535369873, 0.8560200929641724, 0.9520052671432495, 0.8002074360847473, 0.3969542980194092, 0.9008740782737732, 0.7282816171646118, 0.3565247356891632]","[[1742.5136108398438, 744.67431640625], [1316.080810546875, 660.5260620117188], [1361.4798583984375, 663.5270385742188], [106.32846164703369, 910.431884765625], [352.0235595703125, 703.4047241210938], [164.87973403930664, 744.926513671875], [1886.61669921875, 711.0084838867188], [1841.0097045898438, 620.05126953125], [896.2033081054688, 630.1964721679688]]",1750151168,1738158080,640,yolo26m.pt,MOT17-09
19,,9,"[1, 2, 3, 4, 5, 6, 7, 11, 8]","[[1654.4244384765625, 378.9178161621094, 1823.2713623046875, 745.466552734375], [1292.56982421875, 539.4849243164062, 1342.882568359375, 661.2953491210938], [1324.690673828125, 461.16436767578125, 1397.96728515625, 663.4415893554688], [22.93842887878418, 236.52976989746094, 197.0562744140625, 907.5624389648438], [311.3990783691406, 454.93939208984375, 399.73504638671875, 703.3197021484375], [131.9907684326172, 522.8142700195312, 208.671875, 744.7785034179688], [1851.64453125, 326.8167724609375, 1920.0, 729.2432861328125], [1814.8143310546875, 446.0131530761719, 1865.1796875, 619.5869140625], [874.436767578125, 519.335205078125, 917.9114990234375, 630.2184448242188]]","[0.8770869970321655, 0.8183193206787109, 0.8727321624755859, 0.9548899531364441, 0.805801510810852, 0.3007941246032715, 0.9056336283683777, 0.7799052000045776, 0.28110137581825256]","[[1738.847900390625, 745.466552734375], [1317.7261962890625, 661.2953491210938], [1361.3289794921875, 663.4415893554688], [109.99735164642334, 907.5624389648438], [355.5670623779297, 703.3197021484375], [170.3313217163086, 744.7785034179688], [1885.822265625, 729.2432861328125], [1839.9970092773438, 619.5869140625], [896.1741333007812, 630.2184448242188]]",1750151168,1738158080,640,yolo26m.pt,MOT17-09
20,,8,"[1, 2, 3, 4, 5, 7, 11, 8]","[[1649.609130859375, 378.05120849609375, 1820.3232421875, 747.8685302734375], [1296.2181396484375, 539.588623046875, 1346.8919677734375, 662.046142578125], [1325.143310546875, 461.29437255859375, 1398.23046875, 663.5670166015625], [25.86868667602539, 237.8746337890625, 204.55172729492188, 905.27490234375], [312.8321533203125, 453.6804504394531, 402.50714111328125, 703.5167846679688], [1851.1739501953125, 325.07513427734375, 1920.0, 739.9998168945312], [1812.6961669921875, 447.04901123046875, 1862.80908203125, 618.5092163085938], [876.4434814453125, 519.3722534179688, 919.0199584960938, 629.004638671875]]","[0.9010646343231201, 0.7990466356277466, 0.8820023536682129, 0.9555568695068359, 0.8015646934509277, 0.9052726030349731, 0.7651785612106323, 0.3210391402244568]","[[1734.9661865234375, 747.8685302734375], [1321.5550537109375, 662.046142578125], [1361.6868896484375, 663.5670166015625], [115.21020698547363, 905.27490234375], [357.6696472167969, 703.5167846679688], [1885.5869750976562, 739.9998168945312], [1837.7526245117188, 618.5092163085938], [897.7317199707031, 629.004638671875]]",1750151168,1738158080,640,yolo26m.pt,MOT17-09
21,,8,"[1, 2, 3, 4, 5, 7, 11, 8]","[[1646.4576416015625, 378.2135009765625, 1817.943359375, 748.4954223632812], [1297.4422607421875, 539.4688110351562, 1348.003662109375, 662.0182495117188], [1325.645751953125, 461.4140625, 1398.4871826171875, 663.4447631835938], [27.621341705322266, 239.13075256347656, 211.16880798339844, 903.097900390625], [313.1039733886719, 453.77972412109375, 403.79998779296875, 703.6781005859375], [1850.907958984375, 323.3017883300781, 1920.0, 748.4413452148438], [1811.929931640625, 447.4715576171875, 1862.3018798828125, 618.1002807617188], [877.1552124023438, 519.6592407226562, 919.1983642578125, 628.9395751953125]]","[0.9103283286094666, 0.8009647727012634, 0.8921779990196228, 0.959502637386322, 0.7935409545898438, 0.9081462025642395, 0.7159392237663269, 0.3452279269695282]","[[1732.2005004882812, 748.4954223632812], [1322.7229614257812, 662.0182495117188], [1362.0664672851562, 663.4447631835938], [119.39507484436035, 903.097900390625], [358.4519805908203, 703.6781005859375], [1885.4539794921875, 748.4413452148438], [1837.1159057617188, 618.1002807617188], [898.1767883300781, 628.9395751953125]]",1750151168,1738158080,640,yolo26m.pt,MOT17-09
22,,8,"[1, 2, 3, 4, 5, 7, 11, 8]","[[1642.9849853515625, 378.54388427734375, 1815.6578369140625, 750.6116333007812], [1298.3389892578125, 539.718017578125, 1348.2261962890625, 661.360107421875], [1326.285888671875, 461.47894287109375, 1398.5948486328125, 663.0308227539062], [29.77688217163086, 239.89950561523438, 219.32666015625, 902.7567138671875], [312.7933654785156, 455.64764404296875, 403.7668151855469, 704.1163940429688], [1850.557373046875, 320.6523132324219, 1920.0, 753.7444458007812], [1810.9849853515625, 447.70782470703125, 1861.9364013671875, 618.2367553710938], [878.0374755859375, 519.7736206054688, 919.4179077148438, 628.5440063476562]]","[0.917008638381958, 0.8051366806030273, 0.8805350065231323, 0.9499717950820923, 0.8092305064201355, 0.908549427986145, 0.6586459279060364, 0.26558905839920044]","[[1729.3214111328125, 750.6116333007812], [1323.2825927734375, 661.360107421875], [1362.4403686523438, 663.0308227539062], [124.55177116394043, 902.7567138671875], [358.28009033203125, 704.1163940429688], [1885.2786865234375, 753.7444458007812], [1836.460693359375, 618.2367553710938], [898.7276916503906, 628.5440063476562]]",1750151168,1738158080,640,yolo26m.pt,MOT17-09
23,,8,"[1, 2, 3, 4, 5, 7, 11, 8]","[[1643.4794921875, 379.3659362792969, 1816.6318359375, 752.419189453125], [1299.8077392578125, 539.3444213867188, 1348.9375, 660.48388671875], [1327.032470703125, 461.8659973144531, 1399.196533203125, 664.2275390625], [34.441558837890625, 240.51016235351562, 231.28721618652344, 902.3963623046875], [312.5639953613281, 455.61480712890625, 404.1180114746094, 703.8372192382812], [1849.57666015625, 319.35345458984375, 1920.0, 757.2765502929688], [1811.44970703125, 446.0018310546875, 1863.1214599609375, 617.9605102539062], [878.642822265625, 519.586181640625, 919.7815551757812, 628.860595703125]]","[0.9057326912879944, 0.795121431350708, 0.8711555004119873, 0.9584168791770935, 0.8641943335533142, 0.9156079888343811, 0.3862819969654083, 0.2598188519477844]","[[1730.0556640625, 752.419189453125], [1324.3726196289062, 660.48388671875], [1363.114501953125, 664.2275390625], [132.86438751220703, 902.3963623046875], [358.34100341796875, 703.8372192382812], [1884.788330078125, 757.2765502929688], [1837.2855834960938, 617.9605102539062], [899.2121887207031, 628.860595703125]]",1750151168,1738158080,640,yolo26m.pt,MOT17-09
24,,8,"[1, 2, 3, 4, 5, 7, 11, 8]","[[1636.3662109375, 380.2993469238281, 1810.693115234375, 755.1695556640625], [1301.39501953125, 539.1735229492188, 1349.7532958984375, 659.8701171875], [1327.538818359375, 461.92169189453125, 1399.31640625, 664.3455810546875], [40.04530334472656, 240.38934326171875, 245.45135498046875, 901.2108764648438], [312.3507385253906, 455.54974365234375, 404.36968994140625, 703.5506591796875], [1848.4205322265625, 319.66619873046875, 1920.0, 758.7463989257812], [1811.9273681640625, 444.08197021484375, 1863.939697265625, 617.0303344726562], [879.4963989257812, 520.084228515625, 920.0621337890625, 628.9813232421875]]","[0.910542905330658, 0.8148406147956848, 0.8709174394607544, 0.9553021192550659, 0.8613409996032715, 0.9113378524780273, 0.47939610481262207, 0.264236718416214]","[[1723.5296630859375, 755.1695556640625], [1325.5741577148438, 659.8701171875], [1363.4276123046875, 664.3455810546875], [142.74832916259766, 901.2108764648438], [358.36021423339844, 703.5506591796875], [1884.2102661132812, 758.7463989257812], [1837.9335327148438, 617.0303344726562], [899.7792663574219, 628.9813232421875]]",1750151168,1738158080,640,yolo26m.pt,MOT17-09
