frame_id,inference_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,imgsz,model,seq
11,,7,"[1, 2, 3, 4, 5, 6, 7]","[[13.301617622375488, 223.43846130371094, 164.2937469482422, 901.2429809570312], [1674.58154296875, 388.7613525390625, 1848.13720703125, 742.6429443359375], [1311.617919921875, 463.576904296875, 1384.4188232421875, 659.0455322265625], [118.10053253173828, 503.6109313964844, 208.21324157714844, 742.1703491210938], [268.8970947265625, 455.66455078125, 358.13214111328125, 702.3103637695312], [1277.598876953125, 541.7609252929688, 1330.22216796875, 658.9566650390625], [1870.892822265625, 378.42547607421875, 1915.646728515625, 600.4191284179688]]","[0.9346412420272827, 0.8018996119499207, 0.6659167408943176, 0.7847964763641357, 0.44877728819847107, 0.5377479195594788, 0.7902885675430298]","[[88.79768228530884, 901.2429809570312], [1761.359375, 742.6429443359375], [1348.0183715820312, 659.0455322265625], [163.15688705444336, 742.1703491210938], [313.5146179199219, 702.3103637695312], [1303.9105224609375, 658.9566650390625], [1893.269775390625, 600.4191284179688]]",1726058496,1714397184,576,yolo26s.pt,MOT17-09
12,,7,"[1, 2, 3, 4, 5, 6, 7]","[[13.718908309936523, 225.2283477783203, 166.67669677734375, 901.1707763671875], [1673.6319580078125, 388.8863525390625, 1845.8050537109375, 742.9513549804688], [1313.478515625, 462.7650451660156, 1387.228515625, 659.5763549804688], [117.91194152832031, 498.9140930175781, 209.36167907714844, 742.6780395507812], [265.0127868652344, 455.2267150878906, 355.47998046875, 702.83642578125], [1278.8868408203125, 541.2453002929688, 1330.9227294921875, 659.0512084960938], [1868.80078125, 379.9768981933594, 1915.58544921875, 609.0051879882812]]","[0.9380863308906555, 0.8033919930458069, 0.7087430357933044, 0.8054606914520264, 0.4693882465362549, 0.6104571223258972, 0.7488218545913696]","[[90.19780254364014, 901.1707763671875], [1759.718505859375, 742.9513549804688], [1350.353515625, 659.5763549804688], [163.63681030273438, 742.6780395507812], [310.2463836669922, 702.83642578125], [1304.90478515625, 659.0512084960938], [1892.193115234375, 609.0051879882812]]",1726058496,1714397184,576,yolo26s.pt,MOT17-09
13,,8,"[1, 2, 3, 4, 5, 6, 7, 19]","[[13.967050552368164, 226.8577880859375, 173.1329803466797, 919.3416748046875], [1671.0216064453125, 386.47430419921875, 1842.741943359375, 743.3737182617188], [1315.6236572265625, 461.6637268066406, 1390.46875, 660.4404907226562], [117.0875473022461, 496.71417236328125, 208.5675811767578, 742.5497436523438], [265.8606872558594, 456.06744384765625, 357.44476318359375, 703.771240234375], [1280.3153076171875, 541.4050903320312, 1331.8245849609375, 659.692626953125], [1866.0732421875, 378.63751220703125, 1916.443359375, 623.3532104492188], [1803.5001220703125, 443.2567138671875, 1859.18798828125, 545.947265625]]","[0.9403268694877625, 0.7649649977684021, 0.7905352115631104, 0.7613682150840759, 0.6552011370658875, 0.5820841789245605, 0.8180747628211975, 0.533566951751709]","[[93.55001544952393, 919.3416748046875], [1756.8817749023438, 743.3737182617188], [1353.0462036132812, 660.4404907226562], [162.82756423950195, 742.5497436523438], [311.65272521972656, 703.771240234375], [1306.0699462890625, 659.692626953125], [1891.25830078125, 623.3532104492188], [1831.3440551757812, 545.947265625]]",1726058496,1714397184,576,yolo26s.pt,MOT17-09
14,,8,"[1, 2, 3, 4, 5, 6, 7, 19]","[[14.614623069763184, 228.29800415039062, 177.65948486328125, 925.7128295898438], [1672.5379638671875, 385.3101806640625, 1844.164794921875, 743.487060546875], [1317.1201171875, 461.7412414550781, 1392.495361328125, 660.9510498046875], [117.99749755859375, 501.6064758300781, 207.49659729003906, 742.2069091796875], [267.8927001953125, 460.8750305175781, 359.2469177246094, 704.2783813476562], [1281.646240234375, 541.2803344726562, 1332.7017822265625, 660.4078369140625], [1863.392333984375, 367.7696838378906, 1918.6431884765625, 636.8826293945312], [1802.602783203125, 443.14764404296875, 1863.361083984375, 555.5654296875]]","[0.941476583480835, 0.8979244828224182, 0.8263720273971558, 0.7580848336219788, 0.567313551902771, 0.6000840067863464, 0.7961510419845581, 0.365499347448349]","[[96.13705396652222, 925.7128295898438], [1758.3513793945312, 743.487060546875], [1354.8077392578125, 660.9510498046875], [162.7470474243164, 742.2069091796875], [313.56980895996094, 704.2783813476562], [1307.1740112304688, 660.4078369140625], [1891.0177612304688, 636.8826293945312], [1832.98193359375, 555.5654296875]]",1726058496,1714397184,576,yolo26s.pt,MOT17-09
15,,5,"[1, 2, 3, 4, 7]","[[16.17381477355957, 228.686279296875, 181.7286376953125, 922.9771728515625], [1669.9884033203125, 382.6539306640625, 1842.3267822265625, 744.3253784179688], [1318.6392822265625, 461.6229248046875, 1394.2989501953125, 661.4420776367188], [122.14209747314453, 523.4630737304688, 204.25167846679688, 741.97216796875], [1860.57421875, 359.26220703125, 1920.0, 653.8236694335938]]","[0.9558302164077759, 0.8994428515434265, 0.8330636024475098, 0.6872262954711914, 0.8063366413116455]","[[98.95122623443604, 922.9771728515625], [1756.1575927734375, 744.3253784179688], [1356.4691162109375, 661.4420776367188], [163.1968879699707, 741.97216796875], [1890.287109375, 653.8236694335938]]",1726058496,1714397184,576,yolo26s.pt,MOT17-09
16,,7,"[1, 2, 3, 4, 7, 5, 6]","[[16.86942481994629, 228.5203094482422, 185.11961364746094, 920.133544921875], [1666.631103515625, 380.2257385253906, 1838.8822021484375, 744.86767578125], [1318.8714599609375, 462.2689208984375, 1394.48876953125, 661.5166015625], [121.44474792480469, 522.7258911132812, 204.3898162841797, 742.175048828125], [1859.5614013671875, 356.749755859375, 1920.0, 662.8718872070312], [271.96868896484375, 459.8953552246094, 366.16229248046875, 703.3931884765625], [1284.9666748046875, 539.294921875, 1336.2421875, 660.4039306640625]]","[0.9583221673965454, 0.901691198348999, 0.6711376309394836, 0.6966750025749207, 0.8760450482368469, 0.3851962387561798, 0.7237009406089783]","[[100.99451923370361, 920.133544921875], [1752.7566528320312, 744.86767578125], [1356.6801147460938, 661.5166015625], [162.9172821044922, 742.175048828125], [1889.7807006835938, 662.8718872070312], [319.06549072265625, 703.3931884765625], [1310.6044311523438, 660.4039306640625]]",1726058496,1714397184,576,yolo26s.pt,MOT17-09
17,,8,"[1, 2, 3, 4, 7, 5, 6, 19]","[[17.97500991821289, 229.80740356445312, 188.61814880371094, 916.1969604492188], [1665.17529296875, 378.0978088378906, 1837.4761962890625, 745.289794921875], [1321.01513671875, 463.2996520996094, 1396.1243896484375, 661.4058837890625], [121.00633239746094, 518.9373779296875, 205.31619262695312, 741.74365234375], [1858.22607421875, 353.1383361816406, 1920.0, 668.9268188476562], [291.9612731933594, 462.879150390625, 383.94061279296875, 702.34814453125], [1286.846435546875, 538.9521484375, 1337.5994873046875, 660.0620727539062], [1795.04541015625, 444.1863098144531, 1883.952880859375, 611.774169921875]]","[0.9557719826698303, 0.8923467397689819, 0.7310338020324707, 0.5714611411094666, 0.8809680938720703, 0.5708155035972595, 0.7393810749053955, 0.534079372882843]","[[103.29657936096191, 916.1969604492188], [1751.3257446289062, 745.289794921875], [1358.5697631835938, 661.4058837890625], [163.16126251220703, 741.74365234375], [1889.113037109375, 668.9268188476562], [337.95094299316406, 702.34814453125], [1312.2229614257812, 660.0620727539062], [1839.4991455078125, 611.774169921875]]",1726058496,1714397184,576,yolo26s.pt,MOT17-09
18,,8,"[1, 2, 3, 4, 7, 5, 6, 19]","[[20.246280670166016, 231.04150390625, 193.5631561279297, 910.8555908203125], [1662.2183837890625, 376.943603515625, 1834.8603515625, 745.5488891601562], [1322.7021484375, 463.91796875, 1397.466552734375, 661.8785400390625], [126.07190704345703, 527.3324584960938, 207.31158447265625, 742.0897827148438], [1852.64306640625, 341.5403747558594, 1920.0, 712.072998046875], [299.8070373535156, 458.3103942871094, 394.1030578613281, 703.3407592773438], [1288.8961181640625, 538.579833984375, 1339.23095703125, 660.0289916992188], [1794.6690673828125, 445.3434753417969, 1885.10400390625, 619.4994506835938]]","[0.9496499300003052, 0.91211998462677, 0.6815612316131592, 0.2650061249732971, 0.8522263765335083, 0.5435680150985718, 0.7014176249504089, 0.592451810836792]","[[106.90471839904785, 910.8555908203125], [1748.5393676757812, 745.5488891601562], [1360.0843505859375, 661.8785400390625], [166.69174575805664, 742.0897827148438], [1886.321533203125, 712.072998046875], [346.9550476074219, 703.3407592773438], [1314.0635375976562, 660.0289916992188], [1839.8865356445312, 619.4994506835938]]",1726058496,1714397184,576,yolo26s.pt,MOT17-09
19,,9,"[1, 2, 3, 4, 7, 5, 6, 19, 25]","[[22.258737564086914, 232.09259033203125, 199.1071014404297, 907.2665405273438], [1655.9044189453125, 375.204345703125, 1829.28125, 746.5894775390625], [1323.779541015625, 464.0872802734375, 1398.2879638671875, 661.8343505859375], [129.60472106933594, 520.475830078125, 211.80702209472656, 741.0586547851562], [1850.3900146484375, 331.9370422363281, 1920.0, 730.2925415039062], [305.8183288574219, 454.82647705078125, 401.1089172363281, 702.9324951171875], [1291.16357421875, 538.6956176757812, 1341.27001953125, 660.3609008789062], [1794.979248046875, 446.40679931640625, 1884.1119384765625, 622.017333984375], [1335.0198974609375, 483.6299133300781, 1402.913330078125, 660.508056640625]]","[0.948492169380188, 0.9046087861061096, 0.7445047497749329, 0.45918336510658264, 0.8802565336227417, 0.704783022403717, 0.7171138525009155, 0.6887087225914001, 0.32631921768188477]","[[110.6829195022583, 907.2665405273438], [1742.5928344726562, 746.5894775390625], [1361.0337524414062, 661.8343505859375], [170.70587158203125, 741.0586547851562], [1885.1950073242188, 730.2925415039062], [353.463623046875, 702.9324951171875], [1316.216796875, 660.3609008789062], [1839.5455932617188, 622.017333984375], [1368.9666137695312, 660.508056640625]]",1726058496,1714397184,576,yolo26s.pt,MOT17-09
20,,7,"[1, 2, 3, 7, 5, 6, 19]","[[25.35774040222168, 234.84364318847656, 205.91702270507812, 903.0955810546875], [1649.701904296875, 375.7426452636719, 1822.7828369140625, 749.0094604492188], [1324.427734375, 464.511962890625, 1398.1881103515625, 661.5698852539062], [1849.2127685546875, 328.6485900878906, 1920.0, 741.3416137695312], [310.2904357910156, 456.173583984375, 405.08770751953125, 703.2521362304688], [1293.5537109375, 538.7590942382812, 1343.506591796875, 660.4651489257812], [1795.173828125, 447.0205993652344, 1882.1417236328125, 622.4113159179688]]","[0.9186197519302368, 0.8927136659622192, 0.8215488195419312, 0.8783097267150879, 0.5507763028144836, 0.7343793511390686, 0.7212924957275391]","[[115.6373815536499, 903.0955810546875], [1736.2423706054688, 749.0094604492188], [1361.3079223632812, 661.5698852539062], [1884.6063842773438, 741.3416137695312], [357.68907165527344, 703.2521362304688], [1318.5301513671875, 660.4651489257812], [1838.6577758789062, 622.4113159179688]]",1726058496,1714397184,576,yolo26s.pt,MOT17-09
21,,7,"[1, 2, 3, 7, 5, 6, 19]","[[28.018665313720703, 236.37240600585938, 213.70387268066406, 901.2984008789062], [1648.43505859375, 377.1237487792969, 1821.1063232421875, 750.4935302734375], [1324.8800048828125, 464.6817626953125, 1397.7764892578125, 660.8968505859375], [1848.8980712890625, 326.6751708984375, 1920.0, 748.9755859375], [311.58673095703125, 455.9566345214844, 406.47332763671875, 703.356201171875], [1295.517822265625, 539.3303833007812, 1345.2120361328125, 660.8495483398438], [1795.3900146484375, 446.6988525390625, 1880.716796875, 622.7587280273438]]","[0.941046416759491, 0.902434229850769, 0.7820473909378052, 0.8858741521835327, 0.4308745265007019, 0.7285099625587463, 0.7333201766014099]","[[120.86126899719238, 901.2984008789062], [1734.7706909179688, 750.4935302734375], [1361.3282470703125, 660.8968505859375], [1884.4490356445312, 748.9755859375], [359.030029296875, 703.356201171875], [1320.3649291992188, 660.8495483398438], [1838.0534057617188, 622.7587280273438]]",1726058496,1714397184,576,yolo26s.pt,MOT17-09
22,,7,"[1, 2, 3, 7, 5, 6, 19]","[[29.469493865966797, 237.89674377441406, 220.80397033691406, 900.8568115234375], [1646.3538818359375, 378.5674133300781, 1818.3602294921875, 751.9229125976562], [1324.943115234375, 464.8644714355469, 1397.0819091796875, 660.5223388671875], [1848.8389892578125, 327.5213317871094, 1920.0, 754.1317138671875], [311.04547119140625, 456.99761962890625, 405.8388977050781, 703.3674926757812], [1297.0723876953125, 539.2962036132812, 1346.161865234375, 659.9024047851562], [1795.0186767578125, 446.1103820800781, 1879.17138671875, 623.5166625976562]]","[0.9462854862213135, 0.8999224305152893, 0.7919736504554749, 0.8931169509887695, 0.6430171728134155, 0.7001819610595703, 0.6910964250564575]","[[125.13673210144043, 900.8568115234375], [1732.3570556640625, 751.9229125976562], [1361.0125122070312, 660.5223388671875], [1884.4194946289062, 754.1317138671875], [358.4421844482422, 703.3674926757812], [1321.6171264648438, 659.9024047851562], [1837.0950317382812, 623.5166625976562]]",1726058496,1714397184,576,yolo26s.pt,MOT17-09
23,,8,"[1, 2, 3, 7, 5, 6, 19, 25]","[[35.077152252197266, 240.68365478515625, 233.158447265625, 899.6246337890625], [1640.3704833984375, 380.93304443359375, 1810.5499267578125, 754.2608032226562], [1326.7728271484375, 465.0732116699219, 1398.3243408203125, 660.7181396484375], [1848.2486572265625, 328.10687255859375, 1920.0, 758.3192749023438], [310.76287841796875, 457.2431640625, 405.5574951171875, 703.539306640625], [1298.9246826171875, 538.9986572265625, 1348.0826416015625, 660.594970703125], [1795.361328125, 442.9005432128906, 1878.7901611328125, 623.5112915039062], [1327.4935302734375, 465.82720947265625, 1401.353515625, 659.1138305664062]]","[0.9380326271057129, 0.9034189581871033, 0.7651326060295105, 0.887983500957489, 0.7072747945785522, 0.7146998047828674, 0.5550110340118408, 0.2605753540992737]","[[134.11779975891113, 899.6246337890625], [1725.460205078125, 754.2608032226562], [1362.548583984375, 660.7181396484375], [1884.1243286132812, 758.3192749023438], [358.1601867675781, 703.539306640625], [1323.503662109375, 660.594970703125], [1837.0757446289062, 623.5112915039062], [1364.4235229492188, 659.1138305664062]]",1726058496,1714397184,576,yolo26s.pt,MOT17-09
24,,8,"[1, 2, 3, 7, 5, 6, 19, 25]","[[39.45835876464844, 240.34864807128906, 246.38804626464844, 899.982177734375], [1637.703125, 381.91375732421875, 1807.012451171875, 756.2392578125], [1327.756591796875, 465.18621826171875, 1399.348388671875, 662.355712890625], [1846.9482421875, 330.05853271484375, 1920.0, 760.5328979492188], [305.2664794921875, 456.6444396972656, 401.62322998046875, 703.2757568359375], [1300.5694580078125, 538.7271728515625, 1349.806884765625, 662.0673828125], [1797.131103515625, 442.0968322753906, 1878.6849365234375, 623.5066528320312], [1327.1754150390625, 465.1514892578125, 1401.7567138671875, 661.3016967773438]]","[0.9445360898971558, 0.9103218913078308, 0.7028105854988098, 0.8757466077804565, 0.7119660973548889, 0.6844895482063293, 0.4196707010269165, 0.2736358046531677]","[[142.92320251464844, 899.982177734375], [1722.3577880859375, 756.2392578125], [1363.552490234375, 662.355712890625], [1883.47412109375, 760.5328979492188], [353.4448547363281, 703.2757568359375], [1325.1881713867188, 662.0673828125], [1837.9080200195312, 623.5066528320312], [1364.466064453125, 661.3016967773438]]",1726058496,1714397184,576,yolo26s.pt,MOT17-09
25,,6,"[1, 2, 3, 7, 5, 6]","[[46.5640983581543, 238.27426147460938, 264.6719970703125, 900.3688354492188], [1633.6954345703125, 381.73760986328125, 1803.4012451171875, 759.54248046875], [1327.9979248046875, 464.80303955078125, 1399.8433837890625, 663.9202270507812], [1841.0301513671875, 329.77471923828125, 1918.424072265625, 762.5408935546875], [304.0149230957031, 457.09857177734375, 401.41961669921875, 703.4248046875], [1302.336181640625, 539.1594848632812, 1350.9774169921875, 662.5509033203125]]","[0.939990222454071, 0.9048755168914795, 0.6709372997283936, 0.8756554126739502, 0.7628087401390076, 0.6230695843696594]","[[155.6180477142334, 900.3688354492188], [1718.54833984375, 759.54248046875], [1363.920654296875, 663.9202270507812], [1879.7271118164062, 762.5408935546875], [352.71726989746094, 703.4248046875], [1326.6567993164062, 662.5509033203125]]",1726058496,1714397184,576,yolo26s.pt,MOT17-09
26,,6,"[1, 2, 3, 7, 5, 6]","[[50.92470169067383, 236.3441619873047, 280.6932678222656, 900.30224609375], [1629.2806396484375, 382.5260925292969, 1797.3975830078125, 760.7557983398438], [1328.2852783203125, 464.5143737792969, 1399.9471435546875, 664.3616943359375], [1836.9376220703125, 326.0391845703125, 1916.35009765625, 765.4098510742188], [309.3335266113281, 456.73028564453125, 406.4439392089844, 703.492431640625], [1303.8856201171875, 538.809814453125, 1351.7835693359375, 661.790771484375]]","[0.9380094408988953, 0.8267539739608765, 0.7064590454101562, 0.8856157064437866, 0.8275091648101807, 0.6238518953323364]","[[165.80898475646973, 900.30224609375], [1713.339111328125, 760.7557983398438], [1364.1162109375, 664.3616943359375], [1876.6438598632812, 765.4098510742188], [357.88873291015625, 703.492431640625], [1327.8345947265625, 661.790771484375]]",1726058496,1714397184,576,yolo26s.pt,MOT17-09
