frame_id,inference_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,imgsz,model,seq
11,,5,"[1, 2, 3, 4, 5]","[[582.3982543945312, 446.2987976074219, 676.532958984375, 705.8451538085938], [1405.7999267578125, 415.58270263671875, 1564.8284912109375, 789.7044067382812], [1504.7738037109375, 426.4976806640625, 1645.9215087890625, 773.3968505859375], [456.06451416015625, 450.23052978515625, 565.6203002929688, 717.6812744140625], [734.6288452148438, 471.7544250488281, 766.9111328125, 566.9791259765625]]","[0.882530152797699, 0.3765099346637726, 0.8513576984405518, 0.6865516901016235, 0.6256167888641357]","[[629.4656066894531, 705.8451538085938], [1485.314208984375, 789.7044067382812], [1575.34765625, 773.3968505859375], [510.8424072265625, 717.6812744140625], [750.7699890136719, 566.9791259765625]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
12,,6,"[1, 2, 3, 4, 5, 6]","[[582.4845581054688, 446.0079345703125, 676.2499389648438, 704.7268676757812], [1418.1761474609375, 412.10736083984375, 1577.1424560546875, 795.1903686523438], [1514.3065185546875, 428.9348449707031, 1651.0863037109375, 773.2699584960938], [453.1887512207031, 449.81683349609375, 563.703369140625, 717.3999633789062], [734.3065185546875, 471.465576171875, 766.7339477539062, 567.323974609375], [1849.6611328125, 389.41973876953125, 1917.0953369140625, 654.0460815429688]]","[0.8828465342521667, 0.8272185325622559, 0.7730779051780701, 0.7214450836181641, 0.6545397043228149, 0.2625787854194641]","[[629.3672485351562, 704.7268676757812], [1497.6593017578125, 795.1903686523438], [1582.6964111328125, 773.2699584960938], [508.44606018066406, 717.3999633789062], [750.5202331542969, 567.323974609375], [1883.3782348632812, 654.0460815429688]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
13,,5,"[1, 2, 3, 4, 5]","[[583.0846557617188, 445.66839599609375, 677.0760498046875, 704.90478515625], [1430.70703125, 411.63629150390625, 1587.676513671875, 798.33837890625], [1521.95361328125, 428.3309631347656, 1658.0877685546875, 777.1073608398438], [458.02880859375, 451.2323303222656, 568.4111328125, 718.9520263671875], [733.5599975585938, 471.4659118652344, 766.5234375, 569.419677734375]]","[0.8873462677001953, 0.821956992149353, 0.7607336044311523, 0.7619984745979309, 0.5944921970367432]","[[630.0803527832031, 704.90478515625], [1509.1917724609375, 798.33837890625], [1590.0206909179688, 777.1073608398438], [513.219970703125, 718.9520263671875], [750.0417175292969, 569.419677734375]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
14,,5,"[1, 2, 3, 4, 5]","[[583.0317993164062, 445.37384033203125, 677.04443359375, 704.70654296875], [1443.397216796875, 411.8127136230469, 1598.8096923828125, 797.7923583984375], [1537.582763671875, 429.8049011230469, 1675.564697265625, 785.5843505859375], [462.84033203125, 451.991455078125, 572.6700439453125, 720.1729125976562], [733.3917846679688, 471.35601806640625, 766.8224487304688, 571.312744140625]]","[0.8888940811157227, 0.6827786564826965, 0.7127598524093628, 0.7327670454978943, 0.5632963180541992]","[[630.0381164550781, 704.70654296875], [1521.1034545898438, 797.7923583984375], [1606.57373046875, 785.5843505859375], [517.7551879882812, 720.1729125976562], [750.1071166992188, 571.312744140625]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
15,,5,"[1, 2, 3, 4, 5]","[[582.4585571289062, 445.3154602050781, 676.3265991210938, 705.0486450195312], [1443.355712890625, 410.94476318359375, 1595.1737060546875, 795.4251708984375], [1550.8564453125, 430.1881103515625, 1693.6219482421875, 793.7687377929688], [463.4481201171875, 450.80450439453125, 574.2343139648438, 722.4541625976562], [733.7381591796875, 473.5149230957031, 766.2789306640625, 570.394775390625]]","[0.8964686989784241, 0.40823933482170105, 0.677209734916687, 0.7427787780761719, 0.5870981812477112]","[[629.392578125, 705.0486450195312], [1519.2647094726562, 795.4251708984375], [1622.2391967773438, 793.7687377929688], [518.8412170410156, 722.4541625976562], [750.008544921875, 570.394775390625]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
16,,5,"[1, 2, 3, 4, 5]","[[582.3992309570312, 445.1122131347656, 676.0617065429688, 705.0686645507812], [1441.8658447265625, 410.18743896484375, 1591.7138671875, 797.5560913085938], [1564.701904296875, 427.4229431152344, 1713.7078857421875, 798.845703125], [463.9779968261719, 450.0754089355469, 575.146240234375, 724.9547119140625], [733.3439331054688, 473.87420654296875, 766.2636108398438, 571.3648681640625]]","[0.8932192921638489, 0.6432691812515259, 0.2688083350658417, 0.7504704594612122, 0.46203863620758057]","[[629.23046875, 705.0686645507812], [1516.7898559570312, 797.5560913085938], [1639.2048950195312, 798.845703125], [519.5621185302734, 724.9547119140625], [749.8037719726562, 571.3648681640625]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
17,,5,"[1, 2, 3, 4, 5]","[[582.5919799804688, 445.3108825683594, 675.7506103515625, 704.4053955078125], [1444.5147705078125, 410.0020446777344, 1593.129150390625, 799.0332641601562], [1571.4434814453125, 427.1918029785156, 1724.394287109375, 799.7211303710938], [457.6683044433594, 446.9443054199219, 570.9962768554688, 726.912841796875], [732.023193359375, 474.75677490234375, 765.3677978515625, 573.148681640625]]","[0.8919559717178345, 0.7351213097572327, 0.7964146137237549, 0.6797376275062561, 0.49732449650764465]","[[629.1712951660156, 704.4053955078125], [1518.8219604492188, 799.0332641601562], [1647.9188842773438, 799.7211303710938], [514.3322906494141, 726.912841796875], [748.6954956054688, 573.148681640625]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
18,,5,"[1, 2, 3, 4, 5]","[[582.99072265625, 446.0683288574219, 676.0449829101562, 704.4996948242188], [1457.411376953125, 415.9539489746094, 1605.3134765625, 799.4967651367188], [1583.3310546875, 430.41534423828125, 1739.2442626953125, 804.2647094726562], [451.4036865234375, 446.0341491699219, 566.0035400390625, 727.0084228515625], [730.95263671875, 475.2041320800781, 764.2613525390625, 572.6791381835938]]","[0.8862416744232178, 0.5676777958869934, 0.7427578568458557, 0.6906768679618835, 0.4353158175945282]","[[629.5178527832031, 704.4996948242188], [1531.3624267578125, 799.4967651367188], [1661.2876586914062, 804.2647094726562], [508.70361328125, 727.0084228515625], [747.6069946289062, 572.6791381835938]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
19,,6,"[1, 2, 3, 4, 5, 6]","[[583.8369750976562, 445.6163024902344, 677.53564453125, 705.0225830078125], [1482.374755859375, 415.3493957519531, 1640.46875, 806.5277099609375], [1598.1993408203125, 451.6318359375, 1748.058349609375, 804.5465087890625], [450.3472900390625, 446.55963134765625, 564.56689453125, 725.416748046875], [729.0244750976562, 473.5820617675781, 763.7982177734375, 574.220703125], [1849.4609375, 392.37994384765625, 1916.9776611328125, 654.7749633789062]]","[0.8839151859283447, 0.7324662804603577, 0.6884389519691467, 0.7370613217353821, 0.4841936230659485, 0.25831538438796997]","[[630.6863098144531, 705.0225830078125], [1561.4217529296875, 806.5277099609375], [1673.1288452148438, 804.5465087890625], [507.45709228515625, 725.416748046875], [746.4113464355469, 574.220703125], [1883.2192993164062, 654.7749633789062]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
20,,6,"[1, 2, 3, 4, 5, 6]","[[585.6533203125, 445.31756591796875, 680.3137817382812, 705.5536499023438], [1480.792724609375, 413.57159423828125, 1643.1461181640625, 805.6323852539062], [1603.4256591796875, 448.66552734375, 1755.7923583984375, 804.6974487304688], [451.5790100097656, 445.6018371582031, 566.0375366210938, 724.4517822265625], [728.7880859375, 473.94342041015625, 763.2119140625, 571.8765869140625], [1847.6005859375, 391.0196533203125, 1916.4359130859375, 654.99609375]]","[0.8724749684333801, 0.5303543210029602, 0.6422041654586792, 0.7169803380966187, 0.2856588065624237, 0.3615871071815491]","[[632.9835510253906, 705.5536499023438], [1561.9694213867188, 805.6323852539062], [1679.6090087890625, 804.6974487304688], [508.8082733154297, 724.4517822265625], [746.0, 571.8765869140625], [1882.0182495117188, 654.99609375]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
21,,6,"[1, 2, 3, 4, 5, 6]","[[586.9751586914062, 444.55255126953125, 682.7742919921875, 705.5404052734375], [1493.7203369140625, 412.59515380859375, 1663.6591796875, 805.9115600585938], [1612.2115478515625, 432.6811218261719, 1771.212646484375, 804.5590209960938], [452.7266540527344, 444.74700927734375, 567.4021606445312, 723.7705078125], [729.439453125, 475.4486083984375, 763.1773681640625, 569.8759155273438], [1845.3843994140625, 392.59417724609375, 1915.245849609375, 655.4274291992188]]","[0.8568494319915771, 0.47057345509529114, 0.5315988659858704, 0.7108545899391174, 0.2731364369392395, 0.4007493853569031]","[[634.8747253417969, 705.5404052734375], [1578.6897583007812, 805.9115600585938], [1691.7120971679688, 804.5590209960938], [510.0644073486328, 723.7705078125], [746.3084106445312, 569.8759155273438], [1880.3151245117188, 655.4274291992188]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
22,,5,"[1, 2, 3, 4, 6]","[[588.430908203125, 443.1264953613281, 686.4175415039062, 707.2313232421875], [1476.745361328125, 412.3699951171875, 1645.32470703125, 801.5361328125], [1620.2474365234375, 430.485595703125, 1779.1019287109375, 803.8192138671875], [456.30218505859375, 444.80230712890625, 569.7445678710938, 720.8070068359375], [1844.731201171875, 393.230224609375, 1915.3475341796875, 655.1443481445312]]","[0.6856592893600464, 0.644148588180542, 0.6519376039505005, 0.6007063984870911, 0.41635996103286743]","[[637.4242248535156, 707.2313232421875], [1561.0350341796875, 801.5361328125], [1699.6746826171875, 803.8192138671875], [513.0233764648438, 720.8070068359375], [1880.0393676757812, 655.1443481445312]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
23,,5,"[1, 2, 3, 4, 6]","[[589.17138671875, 441.7171630859375, 688.9534912109375, 708.05224609375], [1479.208251953125, 411.363525390625, 1650.312744140625, 802.9097900390625], [1628.0128173828125, 429.5419921875, 1785.1593017578125, 802.9861450195312], [458.759765625, 444.4801940917969, 572.2113037109375, 720.8720703125], [1843.005859375, 393.27618408203125, 1914.7708740234375, 654.9774169921875]]","[0.46745234727859497, 0.3740522265434265, 0.6222887635231018, 0.6263139247894287, 0.49045300483703613]","[[639.0624389648438, 708.05224609375], [1564.760498046875, 802.9097900390625], [1706.5860595703125, 802.9861450195312], [515.4855346679688, 720.8720703125], [1878.8883666992188, 654.9774169921875]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
24,,5,"[1, 2, 3, 4, 6]","[[588.5567016601562, 439.94512939453125, 689.6123046875, 707.8576049804688], [1494.7926025390625, 412.11669921875, 1676.1650390625, 816.9105834960938], [1636.762451171875, 427.2795715332031, 1792.2208251953125, 800.383056640625], [463.37664794921875, 445.7187805175781, 576.55810546875, 723.5687255859375], [1842.125, 393.5137939453125, 1914.93505859375, 655.3369140625]]","[0.8514517545700073, 0.4183197617530823, 0.40638267993927, 0.5702481269836426, 0.4389110803604126]","[[639.0845031738281, 707.8576049804688], [1585.4788208007812, 816.9105834960938], [1714.4916381835938, 800.383056640625], [519.9673767089844, 723.5687255859375], [1878.530029296875, 655.3369140625]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
25,,5,"[1, 2, 3, 4, 6]","[[588.925537109375, 440.0417785644531, 690.849609375, 708.5007934570312], [1500.9024658203125, 409.3445129394531, 1689.6029052734375, 822.8573608398438], [1645.56884765625, 420.0940246582031, 1803.043701171875, 801.644775390625], [464.8825988769531, 445.025634765625, 578.6837768554688, 724.343017578125], [1843.7171630859375, 394.1019287109375, 1916.731689453125, 655.5563354492188]]","[0.4476408064365387, 0.7350789308547974, 0.7600246667861938, 0.5941884517669678, 0.404959499835968]","[[639.8875732421875, 708.5007934570312], [1595.252685546875, 822.8573608398438], [1724.3062744140625, 801.644775390625], [521.7831878662109, 724.343017578125], [1880.2244262695312, 655.5563354492188]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
26,,6,"[1, 2, 3, 4, 6, 15]","[[589.5452880859375, 439.967041015625, 691.9829711914062, 709.0097045898438], [1507.5523681640625, 408.4971008300781, 1700.1490478515625, 825.9195556640625], [1650.02978515625, 416.11993408203125, 1805.3798828125, 801.3016357421875], [463.60882568359375, 445.1509704589844, 579.4498901367188, 728.4694213867188], [1844.1036376953125, 393.55572509765625, 1917.4583740234375, 655.1920166015625], [1462.6817626953125, 457.2062683105469, 1497.548828125, 555.511962890625]]","[0.6804167628288269, 0.8398104310035706, 0.763057291507721, 0.5992506742477417, 0.4575285315513611, 0.48537933826446533]","[[640.7641296386719, 709.0097045898438], [1603.8507080078125, 825.9195556640625], [1727.704833984375, 801.3016357421875], [521.5293579101562, 728.4694213867188], [1880.781005859375, 655.1920166015625], [1480.1152954101562, 555.511962890625]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
27,,7,"[1, 2, 3, 4, 6, 15, 17]","[[590.0248413085938, 440.4044494628906, 692.5444946289062, 709.318603515625], [1515.1102294921875, 403.7525939941406, 1710.521240234375, 826.4205932617188], [1656.6234130859375, 412.0960388183594, 1809.93408203125, 803.1217651367188], [461.22442626953125, 444.1569519042969, 577.1240234375, 724.633056640625], [1843.97802734375, 393.4206237792969, 1917.7657470703125, 655.639892578125], [1462.455810546875, 452.9755554199219, 1498.84228515625, 555.6640625], [1421.3026123046875, 443.27459716796875, 1482.5478515625, 558.917724609375]]","[0.6599277853965759, 0.8538904786109924, 0.768433153629303, 0.37443432211875916, 0.486707478761673, 0.43098539113998413, 0.44483134150505066]","[[641.28466796875, 709.318603515625], [1612.8157348632812, 826.4205932617188], [1733.2787475585938, 803.1217651367188], [519.1742248535156, 724.633056640625], [1880.8718872070312, 655.639892578125], [1480.6490478515625, 555.6640625], [1451.9252319335938, 558.917724609375]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
28,,7,"[1, 2, 3, 4, 6, 15, 17]","[[589.8612670898438, 440.492919921875, 692.543212890625, 710.220458984375], [1523.657470703125, 399.46051025390625, 1717.1197509765625, 823.015625], [1671.596923828125, 411.3063659667969, 1822.8321533203125, 800.3614501953125], [455.26751708984375, 440.1858825683594, 575.6527099609375, 727.4360961914062], [1845.8355712890625, 393.21160888671875, 1919.3902587890625, 655.6497192382812], [1463.50439453125, 452.4580078125, 1500.329345703125, 556.58154296875], [1419.713623046875, 443.8338317871094, 1481.07177734375, 559.7651977539062]]","[0.8097424507141113, 0.7946912050247192, 0.6952568292617798, 0.5948325991630554, 0.4541323781013489, 0.49641305208206177, 0.6073980331420898]","[[641.2022399902344, 710.220458984375], [1620.3886108398438, 823.015625], [1747.2145385742188, 800.3614501953125], [515.4601135253906, 727.4360961914062], [1882.6129150390625, 655.6497192382812], [1481.9168701171875, 556.58154296875], [1450.3927001953125, 559.7651977539062]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
29,,7,"[1, 2, 3, 4, 6, 15, 17]","[[590.9298706054688, 440.7080993652344, 693.3768310546875, 710.9339599609375], [1536.0137939453125, 395.4826354980469, 1727.635986328125, 823.2786865234375], [1677.4884033203125, 415.9164733886719, 1827.1678466796875, 803.48779296875], [452.234375, 438.7311096191406, 575.2637329101562, 728.0396728515625], [1845.4012451171875, 393.2294006347656, 1919.1531982421875, 656.3333740234375], [1464.368896484375, 449.8901062011719, 1502.0133056640625, 556.84228515625], [1421.6915283203125, 440.513427734375, 1484.4801025390625, 559.4862060546875]]","[0.8426703214645386, 0.6425354480743408, 0.7510894536972046, 0.5563023686408997, 0.35859012603759766, 0.3070921003818512, 0.6754100918769836]","[[642.1533508300781, 710.9339599609375], [1631.8248901367188, 823.2786865234375], [1752.328125, 803.48779296875], [513.7490539550781, 728.0396728515625], [1882.2772216796875, 656.3333740234375], [1483.1911010742188, 556.84228515625], [1453.0858154296875, 559.4862060546875]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
30,109.66389795066789,7,"[1, 2, 3, 4, 6, 17, 23]","[[592.6279907226562, 440.8385009765625, 694.5982055664062, 710.3218383789062], [1556.149658203125, 391.7227783203125, 1745.8056640625, 825.2818603515625], [1691.5238037109375, 425.10748291015625, 1841.10400390625, 804.4564208984375], [461.6287536621094, 439.6844482421875, 584.693603515625, 730.7039184570312], [1845.8751220703125, 394.31707763671875, 1919.2960205078125, 656.400634765625], [1425.030517578125, 436.61016845703125, 1489.2506103515625, 559.4092407226562], [1080.725830078125, 453.5368347167969, 1132.72705078125, 599.760986328125]]","[0.8291572332382202, 0.8097245693206787, 0.7678359746932983, 0.6943506002426147, 0.2538371682167053, 0.7315351366996765, 0.36930662393569946]","[[643.6130981445312, 710.3218383789062], [1650.9776611328125, 825.2818603515625], [1766.3139038085938, 804.4564208984375], [523.1611785888672, 730.7039184570312], [1882.5855712890625, 656.400634765625], [1457.1405639648438, 559.4092407226562], [1106.7264404296875, 599.760986328125]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
31,107.56401298567653,5,"[1, 2, 3, 4, 17]","[[593.119384765625, 441.5626220703125, 694.4398803710938, 709.8610229492188], [1577.064453125, 393.8177490234375, 1765.0374755859375, 831.7363891601562], [1705.0506591796875, 420.0966796875, 1863.3427734375, 806.0830078125], [465.6220703125, 440.8322448730469, 588.74365234375, 733.4664916992188], [1430.374755859375, 435.1466064453125, 1494.11767578125, 558.9117431640625]]","[0.8372557759284973, 0.8111065030097961, 0.7642627954483032, 0.6504949927330017, 0.7485107183456421]","[[643.7796325683594, 709.8610229492188], [1671.0509643554688, 831.7363891601562], [1784.1967163085938, 806.0830078125], [527.182861328125, 733.4664916992188], [1462.2462158203125, 558.9117431640625]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
32,108.87851699953899,5,"[1, 2, 3, 4, 17]","[[594.4422607421875, 442.17498779296875, 695.4327392578125, 710.9977416992188], [1593.4212646484375, 395.6839599609375, 1779.8681640625, 834.466796875], [1726.7535400390625, 423.932861328125, 1887.589599609375, 808.3114624023438], [468.84661865234375, 441.21551513671875, 589.1970825195312, 727.6600341796875], [1434.1962890625, 435.6033630371094, 1496.1873779296875, 558.2247314453125]]","[0.8521116375923157, 0.8512084484100342, 0.41613832116127014, 0.7535970211029053, 0.7041319012641907]","[[644.9375, 710.9977416992188], [1686.6447143554688, 834.466796875], [1807.1715698242188, 808.3114624023438], [529.0218505859375, 727.6600341796875], [1465.1918334960938, 558.2247314453125]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
33,108.0292830010876,4,"[1, 2, 4, 17]","[[596.5632934570312, 442.8165588378906, 696.8174438476562, 711.5014038085938], [1604.0306396484375, 392.7784423828125, 1792.74755859375, 838.1284790039062], [471.18560791015625, 441.98358154296875, 592.03857421875, 731.7067260742188], [1440.5714111328125, 433.83673095703125, 1503.0333251953125, 559.2798461914062]]","[0.8573741912841797, 0.8828181028366089, 0.7857382297515869, 0.7105945944786072]","[[646.6903686523438, 711.5014038085938], [1698.3890991210938, 838.1284790039062], [531.6120910644531, 731.7067260742188], [1471.8023681640625, 559.2798461914062]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
34,111.20903200935572,5,"[1, 2, 4, 17, 23]","[[598.597900390625, 441.1622619628906, 698.75732421875, 711.5237426757812], [1612.865966796875, 394.7607727050781, 1803.8427734375, 845.1876220703125], [471.17559814453125, 441.3797302246094, 593.6654052734375, 737.9492797851562], [1443.781005859375, 433.0455017089844, 1505.6077880859375, 559.2844848632812], [1080.955810546875, 449.3846435546875, 1134.7825927734375, 601.2053833007812]]","[0.8322728872299194, 0.8703488707542419, 0.8206679821014404, 0.7341273427009583, 0.31173187494277954]","[[648.6776123046875, 711.5237426757812], [1708.3543701171875, 845.1876220703125], [532.4205017089844, 737.9492797851562], [1474.6943969726562, 559.2844848632812], [1107.8692016601562, 601.2053833007812]]",1699340288,1687576576,576,yolo26n.pt,MOT17-02
