frame_id,inference_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,imgsz,model,seq
11,,6,"[1, 2, 3, 4, 5, 6]","[[15.698869705200195, 221.99435424804688, 164.37916564941406, 903.6533203125], [1302.7684326171875, 457.82354736328125, 1380.700927734375, 659.3473510742188], [1673.6951904296875, 391.0630798339844, 1855.712646484375, 741.84326171875], [283.4170227050781, 455.1531982421875, 370.87286376953125, 698.7936401367188], [111.68756103515625, 504.3390808105469, 192.41790771484375, 741.1815795898438], [1872.052978515625, 377.5907287597656, 1915.3525390625, 594.479248046875]]","[0.6265611052513123, 0.3618127703666687, 0.8566926717758179, 0.2798926830291748, 0.2683592438697815, 0.7418665885925293]","[[90.03901767730713, 903.6533203125], [1341.7346801757812, 659.3473510742188], [1764.7039184570312, 741.84326171875], [327.1449432373047, 698.7936401367188], [152.052734375, 741.1815795898438], [1893.7027587890625, 594.479248046875]]",1706332160,1694420992,640,yolo26n.pt,MOT17-09
12,,6,"[1, 2, 3, 5, 6, 17]","[[15.98381233215332, 225.8758087158203, 166.58370971679688, 903.75732421875], [1304.519775390625, 458.5403747558594, 1383.2733154296875, 660.1903076171875], [1671.8035888671875, 389.86749267578125, 1852.8563232421875, 742.1453857421875], [112.59493255615234, 507.05926513671875, 191.78294372558594, 741.1920166015625], [1869.2352294921875, 374.85906982421875, 1914.8084716796875, 599.1934204101562], [1348.0372314453125, 483.86004638671875, 1390.119873046875, 649.1314086914062]]","[0.9208434224128723, 0.34506291151046753, 0.8625823259353638, 0.3505247235298157, 0.7191764712333679, 0.4266514182090759]","[[91.2837610244751, 903.75732421875], [1343.8965454101562, 660.1903076171875], [1762.3299560546875, 742.1453857421875], [152.18893814086914, 741.1920166015625], [1892.0218505859375, 599.1934204101562], [1369.0785522460938, 649.1314086914062]]",1706332160,1694420992,640,yolo26n.pt,MOT17-09
13,,6,"[1, 2, 3, 5, 6, 17]","[[16.48750114440918, 231.3041534423828, 170.02903747558594, 909.1883544921875], [1304.6568603515625, 458.4467468261719, 1384.9210205078125, 661.651611328125], [1670.1495361328125, 387.0674133300781, 1850.97509765625, 742.5556030273438], [112.48667907714844, 505.4426574707031, 191.6420440673828, 741.2887573242188], [1865.9210205078125, 374.4472351074219, 1916.1259765625, 619.7252807617188], [1349.3316650390625, 482.2893981933594, 1391.6212158203125, 648.6409912109375]]","[0.9193031191825867, 0.41603195667266846, 0.8601250052452087, 0.4575003683567047, 0.6784553527832031, 0.41373410820961]","[[93.25826930999756, 909.1883544921875], [1344.7889404296875, 661.651611328125], [1760.5623168945312, 742.5556030273438], [152.06436157226562, 741.2887573242188], [1891.0234985351562, 619.7252807617188], [1370.4764404296875, 648.6409912109375]]",1706332160,1694420992,640,yolo26n.pt,MOT17-09
14,,6,"[1, 2, 3, 5, 6, 17]","[[16.20231819152832, 231.61843872070312, 174.71926879882812, 918.7672119140625], [1313.32177734375, 462.07562255859375, 1391.489013671875, 660.1053466796875], [1670.4532470703125, 384.3399353027344, 1850.7852783203125, 742.6613159179688], [110.10535430908203, 498.70611572265625, 190.61793518066406, 739.9426879882812], [1864.005126953125, 372.08917236328125, 1917.670166015625, 633.8125610351562], [1351.4840087890625, 480.0314636230469, 1393.81298828125, 646.7949829101562]]","[0.922938883304596, 0.42358818650245667, 0.8564041256904602, 0.7634486556053162, 0.6576659679412842, 0.33348265290260315]","[[95.46079349517822, 918.7672119140625], [1352.4053955078125, 660.1053466796875], [1760.6192626953125, 742.6613159179688], [150.36164474487305, 739.9426879882812], [1890.837646484375, 633.8125610351562], [1372.6484985351562, 646.7949829101562]]",1706332160,1694420992,640,yolo26n.pt,MOT17-09
15,,7,"[1, 2, 3, 5, 6, 17, 20]","[[17.19721794128418, 232.3474884033203, 179.3597412109375, 920.9280395507812], [1316.6658935546875, 465.0350036621094, 1393.4283447265625, 659.3023681640625], [1670.097900390625, 378.3174743652344, 1851.2635498046875, 742.5345458984375], [108.99736022949219, 491.5797424316406, 191.85238647460938, 740.2578735351562], [1861.3681640625, 369.1927185058594, 1920.0, 658.8944091796875], [1354.9842529296875, 482.2021789550781, 1395.3043212890625, 641.042724609375], [1288.2940673828125, 538.2800903320312, 1332.15625, 659.5158081054688]]","[0.9232774376869202, 0.37556108832359314, 0.854400098323822, 0.5276834964752197, 0.6959328651428223, 0.29363149404525757, 0.5178037881851196]","[[98.27847957611084, 920.9280395507812], [1355.047119140625, 659.3023681640625], [1760.6807250976562, 742.5345458984375], [150.42487335205078, 740.2578735351562], [1890.68408203125, 658.8944091796875], [1375.144287109375, 641.042724609375], [1310.2251586914062, 659.5158081054688]]",1706332160,1694420992,640,yolo26n.pt,MOT17-09
16,,8,"[1, 2, 3, 5, 6, 20, 21, 4]","[[17.872867584228516, 232.55108642578125, 183.1740264892578, 919.8141479492188], [1317.4422607421875, 465.791015625, 1393.716064453125, 658.9940795898438], [1668.772216796875, 374.51507568359375, 1849.2469482421875, 742.4769287109375], [113.78782653808594, 507.9062805175781, 191.62362670898438, 740.627685546875], [1860.0013427734375, 363.49786376953125, 1920.0, 670.6627197265625], [1289.3876953125, 538.2736206054688, 1333.6531982421875, 660.6314086914062], [1809.0972900390625, 442.86529541015625, 1862.7740478515625, 616.220703125], [296.5923156738281, 457.4190368652344, 383.58953857421875, 701.8400268554688]]","[0.9225663542747498, 0.4609532654285431, 0.8548763990402222, 0.3334985673427582, 0.7336264848709106, 0.3999069333076477, 0.5249861478805542, 0.4440014362335205]","[[100.52344703674316, 919.8141479492188], [1355.5791625976562, 658.9940795898438], [1759.0095825195312, 742.4769287109375], [152.70572662353516, 740.627685546875], [1890.0006713867188, 670.6627197265625], [1311.5204467773438, 660.6314086914062], [1835.9356689453125, 616.220703125], [340.09092712402344, 701.8400268554688]]",1706332160,1694420992,640,yolo26n.pt,MOT17-09
17,,7,"[1, 2, 3, 6, 20, 21, 4]","[[18.549152374267578, 232.2674560546875, 186.49990844726562, 915.482421875], [1319.180419921875, 466.0741271972656, 1394.698486328125, 658.3660888671875], [1665.925048828125, 372.3479919433594, 1845.760498046875, 743.0702514648438], [1858.4930419921875, 361.65753173828125, 1920.0, 678.904052734375], [1290.7333984375, 538.9581298828125, 1334.7674560546875, 660.5914306640625], [1810.8009033203125, 441.44818115234375, 1864.3350830078125, 614.2743530273438], [299.65850830078125, 455.4164123535156, 388.35321044921875, 701.7236938476562]]","[0.9252909421920776, 0.4284685552120209, 0.8263667225837708, 0.7487762570381165, 0.459331214427948, 0.3325004577636719, 0.48382800817489624]","[[102.5245304107666, 915.482421875], [1356.939453125, 658.3660888671875], [1755.8427734375, 743.0702514648438], [1889.2465209960938, 678.904052734375], [1312.7504272460938, 660.5914306640625], [1837.5679931640625, 614.2743530273438], [344.005859375, 701.7236938476562]]",1706332160,1694420992,640,yolo26n.pt,MOT17-09
18,,7,"[1, 2, 3, 6, 20, 21, 4]","[[21.208635330200195, 232.73004150390625, 192.32156372070312, 910.53564453125], [1323.0411376953125, 464.1259460449219, 1399.14111328125, 659.4771118164062], [1662.1826171875, 371.26983642578125, 1840.508544921875, 742.7400512695312], [1854.9884033203125, 359.9621887207031, 1920.0, 715.8418579101562], [1292.253173828125, 538.9332275390625, 1336.188720703125, 660.2655639648438], [1811.4549560546875, 443.94586181640625, 1864.7281494140625, 615.6900634765625], [301.8274841308594, 453.8785705566406, 393.0296630859375, 703.9382934570312]]","[0.9320576190948486, 0.5325419306755066, 0.8128688931465149, 0.769313395023346, 0.5317767262458801, 0.5259390473365784, 0.559748113155365]","[[106.76509952545166, 910.53564453125], [1361.0911254882812, 659.4771118164062], [1751.3455810546875, 742.7400512695312], [1887.4942016601562, 715.8418579101562], [1314.220947265625, 660.2655639648438], [1838.091552734375, 615.6900634765625], [347.42857360839844, 703.9382934570312]]",1706332160,1694420992,640,yolo26n.pt,MOT17-09
19,,7,"[1, 2, 3, 6, 20, 21, 4]","[[23.937593460083008, 232.47889709472656, 199.2085723876953, 906.4072265625], [1324.4404296875, 463.221435546875, 1400.2415771484375, 658.9761352539062], [1657.8087158203125, 371.3096923828125, 1835.4444580078125, 744.5719604492188], [1854.152587890625, 358.44677734375, 1920.0, 731.8062744140625], [1294.0557861328125, 539.07861328125, 1337.6810302734375, 659.7461547851562], [1811.8924560546875, 445.627197265625, 1865.341552734375, 617.7418823242188], [304.900390625, 455.3578796386719, 397.21673583984375, 705.952880859375]]","[0.9329723119735718, 0.49386197328567505, 0.8300632834434509, 0.8127307891845703, 0.25584980845451355, 0.4284052848815918, 0.5585943460464478]","[[111.57308292388916, 906.4072265625], [1362.3410034179688, 658.9761352539062], [1746.6265869140625, 744.5719604492188], [1887.0762939453125, 731.8062744140625], [1315.868408203125, 659.7461547851562], [1838.6170043945312, 617.7418823242188], [351.0585632324219, 705.952880859375]]",1706332160,1694420992,640,yolo26n.pt,MOT17-09
20,,7,"[1, 2, 3, 6, 20, 21, 4]","[[26.787342071533203, 234.5296630859375, 206.6473846435547, 903.8534545898438], [1326.32275390625, 462.93707275390625, 1402.263671875, 659.7462768554688], [1652.8037109375, 371.5731201171875, 1830.609619140625, 747.8868408203125], [1853.56640625, 351.48394775390625, 1920.0, 737.9737548828125], [1296.623046875, 539.2351684570312, 1340.8419189453125, 661.0597534179688], [1810.8887939453125, 445.7584228515625, 1864.7440185546875, 618.979736328125], [305.1585388183594, 456.0877990722656, 398.7491149902344, 706.7457275390625]]","[0.938523530960083, 0.5978463292121887, 0.8115290403366089, 0.6839720010757446, 0.37979230284690857, 0.531604528427124, 0.574587345123291]","[[116.71736335754395, 903.8534545898438], [1364.293212890625, 659.7462768554688], [1741.7066650390625, 747.8868408203125], [1886.783203125, 737.9737548828125], [1318.7324829101562, 661.0597534179688], [1837.81640625, 618.979736328125], [351.9538269042969, 706.7457275390625]]",1706332160,1694420992,640,yolo26n.pt,MOT17-09
21,,7,"[1, 2, 3, 6, 20, 21, 4]","[[27.6232967376709, 236.40090942382812, 212.41656494140625, 902.7367553710938], [1328.863525390625, 461.3852844238281, 1404.9427490234375, 658.9225463867188], [1651.218017578125, 372.28094482421875, 1828.3572998046875, 749.67333984375], [1853.4619140625, 349.8780517578125, 1920.0, 744.1239013671875], [1297.8565673828125, 540.1275634765625, 1341.978759765625, 661.2048950195312], [1811.3560791015625, 447.13775634765625, 1864.7025146484375, 618.1610717773438], [307.0199279785156, 459.27044677734375, 400.5798645019531, 706.87451171875]]","[0.9375261664390564, 0.6953707933425903, 0.8282952308654785, 0.7934739589691162, 0.37047135829925537, 0.350482702255249, 0.5644778609275818]","[[120.01993083953857, 902.7367553710938], [1366.9031372070312, 658.9225463867188], [1739.7876586914062, 749.67333984375], [1886.73095703125, 744.1239013671875], [1319.9176635742188, 661.2048950195312], [1838.029296875, 618.1610717773438], [353.7998962402344, 706.87451171875]]",1706332160,1694420992,640,yolo26n.pt,MOT17-09
22,,7,"[1, 2, 3, 6, 20, 21, 4]","[[28.32419204711914, 238.10986328125, 218.49490356445312, 902.59716796875], [1331.3734130859375, 460.6142883300781, 1407.556396484375, 658.64306640625], [1648.313232421875, 373.3670654296875, 1823.960693359375, 750.8087158203125], [1852.1593017578125, 343.7050476074219, 1920.0, 750.4815063476562], [1299.198974609375, 541.340576171875, 1343.27392578125, 661.9281005859375], [1810.837646484375, 447.274169921875, 1864.4573974609375, 618.2652587890625], [306.5775451660156, 457.6482849121094, 401.38372802734375, 706.6267700195312]]","[0.9436485171318054, 0.768959105014801, 0.7485641837120056, 0.7954086661338806, 0.46651148796081543, 0.34072744846343994, 0.6617794632911682]","[[123.40954780578613, 902.59716796875], [1369.4649047851562, 658.64306640625], [1736.136962890625, 750.8087158203125], [1886.0796508789062, 750.4815063476562], [1321.2364501953125, 661.9281005859375], [1837.6475219726562, 618.2652587890625], [353.9806365966797, 706.6267700195312]]",1706332160,1694420992,640,yolo26n.pt,MOT17-09
23,,7,"[1, 2, 3, 6, 20, 21, 4]","[[34.18658447265625, 239.36607360839844, 231.60989379882812, 902.081298828125], [1330.6864013671875, 461.2160339355469, 1405.6802978515625, 657.8445434570312], [1631.6480712890625, 378.28546142578125, 1800.8809814453125, 753.1989135742188], [1851.7666015625, 346.10601806640625, 1920.0, 753.3717651367188], [1300.6297607421875, 542.347412109375, 1344.7978515625, 662.9387817382812], [1809.4464111328125, 448.1144104003906, 1862.9022216796875, 618.1972045898438], [307.0660705566406, 456.80462646484375, 402.3561706542969, 706.1490478515625]]","[0.9450482130050659, 0.7502762675285339, 0.571413516998291, 0.7944585084915161, 0.32237210869789124, 0.4077036678791046, 0.7253350615501404]","[[132.8982391357422, 902.081298828125], [1368.183349609375, 657.8445434570312], [1716.2645263671875, 753.1989135742188], [1885.88330078125, 753.3717651367188], [1322.7138061523438, 662.9387817382812], [1836.17431640625, 618.1972045898438], [354.71112060546875, 706.1490478515625]]",1706332160,1694420992,640,yolo26n.pt,MOT17-09
24,,7,"[1, 2, 3, 6, 20, 21, 4]","[[40.83543395996094, 239.3780975341797, 247.65475463867188, 902.6597290039062], [1329.4549560546875, 461.7333679199219, 1404.1102294921875, 659.6470336914062], [1640.306884765625, 380.7532958984375, 1808.288818359375, 753.9086303710938], [1847.6136474609375, 335.3423156738281, 1920.0, 755.5779418945312], [1301.77099609375, 542.9911499023438, 1345.767578125, 662.8580322265625], [1807.6240234375, 446.3890075683594, 1860.952880859375, 616.85693359375], [311.0536193847656, 456.3766784667969, 406.2189025878906, 706.5115966796875]]","[0.941493570804596, 0.7365590333938599, 0.7123666405677795, 0.7634645104408264, 0.30184808373451233, 0.2728599011898041, 0.7568787932395935]","[[144.2450942993164, 902.6597290039062], [1366.7825927734375, 659.6470336914062], [1724.2978515625, 753.9086303710938], [1883.8068237304688, 755.5779418945312], [1323.769287109375, 662.8580322265625], [1834.2884521484375, 616.85693359375], [358.6362609863281, 706.5115966796875]]",1706332160,1694420992,640,yolo26n.pt,MOT17-09
25,,6,"[1, 2, 3, 6, 20, 4]","[[49.210205078125, 237.4683380126953, 267.7849426269531, 902.5891723632812], [1329.6529541015625, 462.3789978027344, 1403.9517822265625, 661.1945190429688], [1634.7821044921875, 381.1846008300781, 1802.223876953125, 756.3930053710938], [1841.45458984375, 334.6131591796875, 1917.8924560546875, 760.0775756835938], [1304.825439453125, 540.1142578125, 1349.9654541015625, 663.6898193359375], [313.3650817871094, 458.0221252441406, 407.51458740234375, 706.5446166992188]]","[0.9432150721549988, 0.7210071086883545, 0.7663739323616028, 0.777783215045929, 0.35185787081718445, 0.7729325890541077]","[[158.49757385253906, 902.5891723632812], [1366.8023681640625, 661.1945190429688], [1718.5029907226562, 756.3930053710938], [1879.6735229492188, 760.0775756835938], [1327.3954467773438, 663.6898193359375], [360.43983459472656, 706.5446166992188]]",1706332160,1694420992,640,yolo26n.pt,MOT17-09
26,,6,"[1, 2, 3, 6, 20, 4]","[[52.36833572387695, 236.5113525390625, 282.3667297363281, 902.260009765625], [1328.9891357421875, 463.1219177246094, 1402.8382568359375, 662.245849609375], [1626.727783203125, 382.921630859375, 1791.1943359375, 758.7343139648438], [1834.8255615234375, 328.7230529785156, 1914.4462890625, 763.8322143554688], [1306.58642578125, 538.5485229492188, 1352.152099609375, 664.0729370117188], [315.952392578125, 455.9900207519531, 409.8281555175781, 706.0302734375]]","[0.9350004196166992, 0.700693666934967, 0.7179458141326904, 0.8639991283416748, 0.2550637722015381, 0.7618395686149597]","[[167.36753273010254, 902.260009765625], [1365.9136962890625, 662.245849609375], [1708.9610595703125, 758.7343139648438], [1874.6359252929688, 763.8322143554688], [1329.3692626953125, 664.0729370117188], [362.89027404785156, 706.0302734375]]",1706332160,1694420992,640,yolo26n.pt,MOT17-09
27,,6,"[1, 2, 3, 6, 20, 4]","[[52.33173370361328, 235.6919708251953, 293.3096923828125, 901.8531494140625], [1329.813720703125, 463.3489074707031, 1402.9276123046875, 662.046630859375], [1626.367431640625, 381.94720458984375, 1790.6058349609375, 760.4368896484375], [1833.4315185546875, 324.11737060546875, 1915.0380859375, 765.8197631835938], [1307.604248046875, 537.5391845703125, 1353.0068359375, 663.3540649414062], [315.4207763671875, 453.646484375, 409.892333984375, 705.55224609375]]","[0.9288812875747681, 0.7222638726234436, 0.7823799252510071, 0.8482300043106079, 0.40708237886428833, 0.7852325439453125]","[[172.8207130432129, 901.8531494140625], [1366.3706665039062, 662.046630859375], [1708.4866333007812, 760.4368896484375], [1874.2348022460938, 765.8197631835938], [1330.3055419921875, 663.3540649414062], [362.65655517578125, 705.55224609375]]",1706332160,1694420992,640,yolo26n.pt,MOT17-09
28,,6,"[1, 2, 3, 6, 20, 4]","[[56.37238311767578, 235.02944946289062, 309.1815490722656, 900.0726318359375], [1330.49072265625, 463.2562561035156, 1403.0264892578125, 661.69580078125], [1629.12548828125, 379.1318054199219, 1793.4942626953125, 759.5801391601562], [1832.121826171875, 320.77813720703125, 1915.466796875, 767.9993896484375], [1308.021728515625, 536.9641723632812, 1353.275390625, 662.9921264648438], [322.6077880859375, 486.2583312988281, 406.381591796875, 704.918212890625]]","[0.918016791343689, 0.7306838035583496, 0.8022541999816895, 0.8633018136024475, 0.4153355360031128, 0.7391728162765503]","[[182.7769660949707, 900.0726318359375], [1366.7586059570312, 661.69580078125], [1711.3098754882812, 759.5801391601562], [1873.7943115234375, 767.9993896484375], [1330.6485595703125, 662.9921264648438], [364.49468994140625, 704.918212890625]]",1706332160,1694420992,640,yolo26n.pt,MOT17-09
29,,7,"[1, 2, 3, 6, 20, 4, 17]","[[55.628440856933594, 232.8800811767578, 320.9805908203125, 900.7968139648438], [1331.116455078125, 463.94171142578125, 1402.838134765625, 661.3927001953125], [1631.2462158203125, 376.860595703125, 1796.3975830078125, 759.3165283203125], [1831.25244140625, 320.4956359863281, 1915.7225341796875, 770.0214233398438], [1308.2587890625, 536.9639892578125, 1353.24609375, 662.9570922851562], [325.8280029296875, 496.7029113769531, 406.9401550292969, 704.7960205078125], [1374.2628173828125, 479.29608154296875, 1417.60693359375, 647.4170532226562]]","[0.9407722353935242, 0.6942423582077026, 0.8118188977241516, 0.8688598275184631, 0.36579909920692444, 0.7228809595108032, 0.33372604846954346]","[[188.30451583862305, 900.7968139648438], [1366.977294921875, 661.3927001953125], [1713.8218994140625, 759.3165283203125], [1873.4874877929688, 770.0214233398438], [1330.75244140625, 662.9570922851562], [366.3840789794922, 704.7960205078125], [1395.9348754882812, 647.4170532226562]]",1706332160,1694420992,640,yolo26n.pt,MOT17-09
