frame_id,inference_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,imgsz,model,seq
11,,5,"[1, 3, 2, 5, 6]","[[0.2604166567325592, 231.5625, 177.8125, 904.21875], [1683.2291259765625, 390.0, 1841.145751953125, 743.671875], [1310.546875, 458.90625, 1390.625, 660.8203125], [1865.625, 382.5, 1919.0885009765625, 597.421875], [279.53125, 454.5703125, 359.9479064941406, 702.3046875]]","[0.9336731433868408, 0.8914335370063782, 0.793105959892273, 0.7690802216529846, 0.29421496391296387]","[[89.03645832836628, 904.21875], [1762.1874389648438, 743.671875], [1350.5859375, 660.8203125], [1892.3567504882812, 597.421875], [319.7395782470703, 702.3046875]]",0,0,576,yolo26s_576_hq.engine,MOT17-09
12,,6,"[1, 3, 2, 5, 7, 4]","[[0.4166666567325592, 231.328125, 179.8958282470703, 904.6875], [1680.2603759765625, 388.59375, 1839.114501953125, 743.7890625], [1312.8385009765625, 458.96484375, 1392.96875, 661.171875], [1864.583251953125, 384.7265625, 1919.140625, 604.6875], [1284.0103759765625, 539.296875, 1328.5416259765625, 660.76171875], [115.10416412353516, 505.546875, 198.8802032470703, 745.60546875]]","[0.9069831967353821, 0.8852352499961853, 0.8006919622421265, 0.729519784450531, 0.4205995798110962, 0.3886180520057678]","[[90.15624745190144, 904.6875], [1759.6874389648438, 743.7890625], [1352.9036254882812, 661.171875], [1891.8619384765625, 604.6875], [1306.2760009765625, 660.76171875], [156.99218368530273, 745.60546875]]",0,0,576,yolo26s_576_hq.engine,MOT17-09
13,,6,"[1, 3, 2, 5, 7, 4]","[[0.15625, 231.796875, 188.9583282470703, 924.84375], [1678.6978759765625, 385.4296875, 1837.8125, 744.140625], [1314.21875, 458.90625, 1397.03125, 662.2265625], [1863.4635009765625, 383.49609375, 1919.0103759765625, 628.0078125], [1285.5728759765625, 540.322265625, 1333.6197509765625, 660.64453125], [114.73957824707031, 502.8515625, 196.40625, 745.4296875]]","[0.9374402165412903, 0.8812065720558167, 0.8311430811882019, 0.7853085398674011, 0.7577943801879883, 0.3775406777858734]","[[94.55728912353516, 924.84375], [1758.2551879882812, 744.140625], [1355.625, 662.2265625], [1891.2369384765625, 628.0078125], [1309.5963134765625, 660.64453125], [155.57291412353516, 745.4296875]]",0,0,576,yolo26s_576_hq.engine,MOT17-09
14,,6,"[1, 3, 2, 5, 7, 6]","[[0.2083333283662796, 234.375, 193.85415649414062, 926.25], [1676.458251953125, 383.90625, 1833.90625, 744.375], [1316.067626953125, 459.08203125, 1398.203125, 662.6953125], [1863.0728759765625, 380.7421875, 1918.984375, 643.359375], [1286.927001953125, 540.439453125, 1334.1666259765625, 660.87890625], [244.79165649414062, 449.765625, 367.23956298828125, 701.3671875]]","[0.9427180886268616, 0.87364661693573, 0.8624675869941711, 0.8006919622421265, 0.7057850360870361, 0.314050555229187]","[[97.03124491125345, 926.25], [1755.1822509765625, 744.375], [1357.1353759765625, 662.6953125], [1891.0286254882812, 643.359375], [1310.5468139648438, 660.87890625], [306.01560974121094, 701.3671875]]",0,0,576,yolo26s_576_hq.engine,MOT17-09
15,,6,"[1, 3, 5, 7, 2, 4]","[[0.0, 235.78125, 198.22915649414062, 922.03125], [1672.395751953125, 380.9765625, 1830.1041259765625, 744.84375], [1862.864501953125, 376.9921875, 1918.75, 660.1171875], [1288.828125, 538.2421875, 1331.614501953125, 661.23046875], [1318.75, 460.48828125, 1397.317626953125, 662.87109375], [116.25, 540.17578125, 196.875, 744.4921875]]","[0.941439151763916, 0.875361442565918, 0.7025300860404968, 0.5467381477355957, 0.531209409236908, 0.34510529041290283]","[[99.11457824707031, 922.03125], [1751.2499389648438, 744.84375], [1890.8072509765625, 660.1171875], [1310.2213134765625, 661.23046875], [1358.0338134765625, 662.87109375], [156.5625, 744.4921875]]",0,0,576,yolo26s_576_hq.engine,MOT17-09
16,,6,"[1, 3, 2, 5, 7, 4]","[[0.0, 235.78125, 202.1875, 919.6875], [1670.78125, 380.625, 1826.25, 744.140625], [1318.9322509765625, 460.6640625, 1397.239501953125, 662.6953125], [1862.083251953125, 360.234375, 1918.9322509765625, 666.796875], [1290.2603759765625, 538.59375, 1334.375, 660.5859375], [117.5, 540.5859375, 198.28125, 744.0234375]]","[0.9439706206321716, 0.8820220232009888, 0.7634837031364441, 0.6495786309242249, 0.5544704794883728, 0.5]","[[101.09375, 919.6875], [1748.515625, 744.140625], [1358.0858764648438, 662.6953125], [1890.5077514648438, 666.796875], [1312.3176879882812, 660.5859375], [157.890625, 744.0234375]]",0,0,576,yolo26s_576_hq.engine,MOT17-09
17,,7,"[1, 3, 5, 2, 7, 8, 4]","[[0.0, 235.78125, 206.5625, 915.46875], [1667.8125, 380.9765625, 1831.8228759765625, 744.0234375], [1860.755126953125, 336.796875, 1919.036376953125, 671.953125], [1321.5103759765625, 461.25, 1397.6041259765625, 662.6953125], [1291.223876953125, 538.06640625, 1335.364501953125, 660.8203125], [1812.083251953125, 441.6796875, 1865.130126953125, 625.6640625], [119.94791412353516, 539.82421875, 196.09375, 744.609375]]","[0.945600688457489, 0.8787311315536499, 0.7799928784370422, 0.7185943722724915, 0.45132648944854736, 0.37022536993026733, 0.2845759987831116]","[[103.28125, 915.46875], [1749.8176879882812, 744.0234375], [1889.895751953125, 671.953125], [1359.5572509765625, 662.6953125], [1313.294189453125, 660.8203125], [1838.606689453125, 625.6640625], [158.02083206176758, 744.609375]]",0,0,576,yolo26s_576_hq.engine,MOT17-09
18,,6,"[1, 3, 2, 5, 7, 8]","[[0.1041666641831398, 237.890625, 215.625, 910.3125], [1660.677001953125, 378.75, 1820.833251953125, 744.2578125], [1322.9947509765625, 462.421875, 1399.817626953125, 663.3984375], [1859.270751953125, 330.5859375, 1918.958251953125, 733.2421875], [1293.28125, 538.0078125, 1340.78125, 661.494140625], [1812.864501953125, 446.66015625, 1867.395751953125, 618.6328125]]","[0.9312127232551575, 0.87364661693573, 0.7476159334182739, 0.6808785796165466, 0.531209409236908, 0.4863315224647522]","[[107.86458333209157, 910.3125], [1740.755126953125, 744.2578125], [1361.4061889648438, 663.3984375], [1889.114501953125, 733.2421875], [1317.03125, 661.494140625], [1840.130126953125, 618.6328125]]",0,0,576,yolo26s_576_hq.engine,MOT17-09
19,,6,"[1, 3, 2, 5, 7, 8]","[[0.1041666641831398, 238.828125, 221.5625, 907.5], [1658.2291259765625, 379.1015625, 1822.96875, 746.484375], [1324.7916259765625, 462.7734375, 1402.239501953125, 663.515625], [1858.333251953125, 329.53125, 1918.9322509765625, 733.828125], [1294.192626953125, 537.59765625, 1341.6666259765625, 662.138671875], [1813.4375, 447.0703125, 1867.5260009765625, 617.63671875]]","[0.9276259541511536, 0.8899121284484863, 0.7634837031364441, 0.7431680560112, 0.6460136771202087, 0.6039317846298218]","[[110.83333333209157, 907.5], [1740.5989379882812, 746.484375], [1363.5155639648438, 663.515625], [1888.6327514648438, 733.828125], [1317.9296264648438, 662.138671875], [1840.4817504882812, 617.63671875]]",0,0,576,yolo26s_576_hq.engine,MOT17-09
20,,7,"[1, 3, 7, 5, 8, 6, 2]","[[0.0, 240.703125, 233.28125, 903.28125], [1652.708251953125, 379.453125, 1820.520751953125, 749.765625], [1296.614501953125, 537.65625, 1343.75, 661.171875], [1858.671875, 330.0, 1918.90625, 744.609375], [1810.5728759765625, 442.8515625, 1868.4635009765625, 617.98828125], [282.1354064941406, 457.1484375, 406.25, 703.06640625], [1326.4322509765625, 463.0078125, 1401.536376953125, 663.75]]","[0.9270997643470764, 0.8951566815376282, 0.7853085398674011, 0.7201715111732483, 0.6584175229072571, 0.44167301058769226, 0.3849121630191803]","[[116.640625, 903.28125], [1736.614501953125, 749.765625], [1320.1822509765625, 661.171875], [1888.7890625, 744.609375], [1839.5181884765625, 617.98828125], [344.1927032470703, 703.06640625], [1363.9843139648438, 663.75]]",0,0,576,yolo26s_576_hq.engine,MOT17-09
21,,7,"[1, 3, 5, 7, 2, 8, 6]","[[0.0, 240.46875, 243.125, 902.34375], [1651.6666259765625, 380.15625, 1821.458251953125, 751.5234375], [1857.630126953125, 329.1796875, 1918.90625, 746.953125], [1297.96875, 538.2421875, 1344.895751953125, 661.81640625], [1326.536376953125, 463.359375, 1401.5885009765625, 663.8671875], [1808.6978759765625, 443.0859375, 1869.114501953125, 618.92578125], [286.14581298828125, 455.625, 406.09375, 703.0078125]]","[0.945600688457489, 0.9029524326324463, 0.7905303239822388, 0.7634837031364441, 0.7201715111732483, 0.6791787147521973, 0.33982762694358826]","[[121.5625, 902.34375], [1736.5624389648438, 751.5234375], [1888.2681884765625, 746.953125], [1321.4322509765625, 661.81640625], [1364.0624389648438, 663.8671875], [1838.9061889648438, 618.92578125], [346.1197814941406, 703.0078125]]",0,0,576,yolo26s_576_hq.engine,MOT17-09
22,,7,"[1, 3, 5, 7, 2, 8, 6]","[[0.0, 241.171875, 253.22915649414062, 902.34375], [1649.1666259765625, 381.09375, 1817.552001953125, 752.34375], [1856.927001953125, 328.2421875, 1918.880126953125, 751.40625], [1299.0103759765625, 538.359375, 1346.145751953125, 662.16796875], [1327.552001953125, 463.18359375, 1402.5260009765625, 664.27734375], [1807.5, 442.3828125, 1868.802001953125, 619.6875], [273.33331298828125, 454.21875, 405.52081298828125, 702.94921875]]","[0.952397346496582, 0.9043130874633789, 0.7745833992958069, 0.740174412727356, 0.7248703241348267, 0.5945512652397156, 0.3923368453979492]","[[126.61457824707031, 902.34375], [1733.3593139648438, 752.34375], [1887.903564453125, 751.40625], [1322.5780639648438, 662.16796875], [1365.0390014648438, 664.27734375], [1838.1510009765625, 619.6875], [339.42706298828125, 702.94921875]]",0,0,576,yolo26s_576_hq.engine,MOT17-09
23,,7,"[1, 3, 2, 5, 7, 6, 8]","[[0.0, 241.640625, 275.7291564941406, 900.46875], [1649.0625, 381.328125, 1814.3228759765625, 756.09375], [1328.9322509765625, 463.41796875, 1401.796875, 663.8671875], [1856.25, 328.9453125, 1918.90625, 760.1953125], [1301.0416259765625, 538.65234375, 1346.1978759765625, 662.548828125], [280.2604064941406, 454.453125, 405.78125, 703.125], [1807.9166259765625, 441.2109375, 1869.192626953125, 618.3984375]]","[0.9491063356399536, 0.8875949382781982, 0.7386690378189087, 0.7122321724891663, 0.47852879762649536, 0.47073665261268616, 0.46879062056541443]","[[137.8645782470703, 900.46875], [1731.6926879882812, 756.09375], [1365.3645629882812, 663.8671875], [1887.578125, 760.1953125], [1323.6197509765625, 662.548828125], [343.0208282470703, 703.125], [1838.5546264648438, 618.3984375]]",0,0,576,yolo26s_576_hq.engine,MOT17-09
24,,6,"[1, 3, 2, 5, 6, 7]","[[0.0, 242.34375, 292.2916564941406, 901.40625], [1645.4166259765625, 381.2109375, 1814.270751953125, 757.734375], [1328.4375, 463.2421875, 1401.458251953125, 663.75], [1852.109375, 325.1953125, 1918.984375, 755.625], [294.765625, 453.515625, 406.25, 703.2421875], [1303.177001953125, 538.65234375, 1345.9375, 661.904296875]]","[0.952397346496582, 0.8899121284484863, 0.7025300860404968, 0.6859495043754578, 0.6513549089431763, 0.2958398759365082]","[[146.1458282470703, 901.40625], [1729.8436889648438, 757.734375], [1364.9478759765625, 663.75], [1885.546875, 755.625], [350.5078125, 703.2421875], [1324.5572509765625, 661.904296875]]",0,0,576,yolo26s_576_hq.engine,MOT17-09
25,,6,"[1, 3, 6, 5, 2, 7]","[[0.0, 240.9375, 316.6666564941406, 901.40625], [1641.6666259765625, 381.328125, 1803.8541259765625, 760.3125], [308.33331298828125, 453.75, 407.8125, 703.9453125], [1838.020751953125, 323.3203125, 1919.114501953125, 758.203125], [1328.645751953125, 464.1796875, 1402.34375, 664.3359375], [1304.21875, 538.30078125, 1346.5625, 662.51953125]]","[0.9487276077270508, 0.888372004032135, 0.7620701193809509, 0.7446563243865967, 0.672331690788269, 0.3073580265045166]","[[158.3333282470703, 901.40625], [1722.7603759765625, 760.3125], [358.0729064941406, 703.9453125], [1878.567626953125, 758.203125], [1365.4947509765625, 664.3359375], [1325.390625, 662.51953125]]",0,0,576,yolo26s_576_hq.engine,MOT17-09
26,,5,"[1, 3, 6, 5, 2]","[[0.0, 240.234375, 331.875, 901.40625], [1638.958251953125, 381.796875, 1799.270751953125, 761.71875], [311.5104064941406, 456.5625, 407.86456298828125, 703.59375], [1834.84375, 325.8984375, 1919.0625, 764.1796875], [1328.645751953125, 464.70703125, 1401.848876953125, 664.5703125]]","[0.9346341490745544, 0.9082930684089661, 0.8080672025680542, 0.7879312038421631, 0.6842640042304993]","[[165.9375, 901.40625], [1719.114501953125, 761.71875], [359.68748474121094, 703.59375], [1876.953125, 764.1796875], [1365.247314453125, 664.5703125]]",0,0,576,yolo26s_576_hq.engine,MOT17-09
27,,5,"[1, 3, 5, 6, 2]","[[0.0, 238.59375, 340.4166564941406, 900.46875], [1635.4166259765625, 379.6875, 1797.6041259765625, 762.890625], [1835.052001953125, 324.375, 1919.0103759765625, 766.171875], [309.4791564941406, 455.7421875, 408.64581298828125, 702.890625], [1328.645751953125, 464.35546875, 1402.03125, 664.27734375]]","[0.9355823397636414, 0.9233161807060242, 0.8056321740150452, 0.7217432260513306, 0.665410578250885]","[[170.2083282470703, 900.46875], [1716.5103759765625, 762.890625], [1877.0311889648438, 766.171875], [359.06248474121094, 702.890625], [1365.3385009765625, 664.27734375]]",0,0,576,yolo26s_576_hq.engine,MOT17-09
28,,5,"[1, 3, 5, 6, 2]","[[0.2083333283662796, 236.25, 346.77081298828125, 903.28125], [1634.7916259765625, 376.7578125, 1797.8125, 762.890625], [1829.0103759765625, 321.9140625, 1919.0103759765625, 768.3984375], [307.9947814941406, 454.1015625, 414.11456298828125, 703.59375], [1328.2291259765625, 464.8828125, 1402.630126953125, 664.5703125]]","[0.9378969073295593, 0.9043130874633789, 0.8577680587768555, 0.6909762620925903, 0.6513549089431763]","[[173.48957315832376, 903.28125], [1716.3020629882812, 762.890625], [1874.0103759765625, 768.3984375], [361.05467224121094, 703.59375], [1365.4296264648438, 664.5703125]]",0,0,576,yolo26s_576_hq.engine,MOT17-09
29,,5,"[1, 3, 5, 6, 2]","[[0.1041666641831398, 235.078125, 358.95831298828125, 902.8125], [1633.125, 375.5859375, 1797.8125, 762.890625], [1828.75, 321.09375, 1918.984375, 768.046875], [309.0625, 471.328125, 414.53125, 702.65625], [1329.375, 465.64453125, 1404.583251953125, 664.27734375]]","[0.9431384205818176, 0.9076402187347412, 0.8624675869941711, 0.6825737357139587, 0.6477982401847839]","[[179.5312398262322, 902.8125], [1715.46875, 762.890625], [1873.8671875, 768.046875], [361.796875, 702.65625], [1366.9791259765625, 664.27734375]]",0,0,576,yolo26s_576_hq.engine,MOT17-09
30,110.16528395703062,5,"[1, 3, 5, 2, 6]","[[0.0, 233.203125, 408.33331298828125, 902.8125], [1628.125, 374.765625, 1790.3125, 762.65625], [1823.59375, 318.046875, 1918.984375, 770.2734375], [1328.90625, 466.0546875, 1407.890625, 663.8671875], [318.3854064941406, 497.87109375, 417.55206298828125, 702.421875]]","[0.9369805455207825, 0.9199306964874268, 0.863391637802124, 0.7866228222846985, 0.4130035638809204]","[[204.16665649414062, 902.8125], [1709.21875, 762.65625], [1871.2890625, 770.2734375], [1368.3984375, 663.8671875], [367.96873474121094, 702.421875]]",1718095872,1706303488,576,yolo26s_576_hq.engine,MOT17-09
31,110.49617698881775,4,"[1, 3, 5, 2]","[[0.0, 232.96875, 422.9166564941406, 903.75], [1628.333251953125, 375.0, 1787.1875, 762.65625], [1821.875, 318.1640625, 1918.984375, 770.15625], [1328.645751953125, 465.8203125, 1409.895751953125, 663.515625]]","[0.952397346496582, 0.9181873202323914, 0.8031737804412842, 0.7826625108718872]","[[211.4583282470703, 903.75], [1707.7603759765625, 762.65625], [1870.4296875, 770.15625], [1369.270751953125, 663.515625]]",1718095872,1706303488,576,yolo26s_576_hq.engine,MOT17-09
32,114.40412903903052,4,"[1, 3, 5, 2]","[[1.0416666269302368, 233.203125, 427.70831298828125, 900.46875], [1627.8125, 373.2421875, 1788.5416259765625, 762.890625], [1817.5, 316.40625, 1919.0103759765625, 770.859375], [1329.453125, 466.875, 1412.317626953125, 663.28125]]","[0.9479621648788452, 0.915808916091919, 0.7956580519676208, 0.7826625108718872]","[[214.37498980760574, 900.46875], [1708.1770629882812, 762.890625], [1868.2551879882812, 770.859375], [1370.8853759765625, 663.28125]]",1718095872,1706303488,576,yolo26s_576_hq.engine,MOT17-09
33,110.20601401105523,4,"[1, 3, 5, 2]","[[1.6666666269302368, 236.015625, 422.6041564941406, 901.875], [1624.4791259765625, 373.828125, 1783.75, 762.890625], [1810.4166259765625, 315.0, 1918.984375, 770.390625], [1331.302001953125, 466.46484375, 1415.625, 663.1640625]]","[0.9505947232246399, 0.9029524326324463, 0.8128673434257507, 0.7772998809814453]","[[212.13541156053543, 901.875], [1704.1145629882812, 762.890625], [1864.7005004882812, 770.390625], [1373.4635009765625, 663.1640625]]",1718095872,1706303488,576,yolo26s_576_hq.engine,MOT17-09
34,115.52191496593878,4,"[1, 3, 2, 5]","[[1.875, 237.890625, 427.6041564941406, 901.875], [1625.625, 373.125, 1779.1666259765625, 762.1875], [1335.3125, 468.046875, 1419.427001953125, 662.87109375], [1804.739501953125, 310.3125, 1919.036376953125, 769.21875]]","[0.9431384205818176, 0.9069831967353821, 0.8031737804412842, 0.7648916244506836]","[[214.7395782470703, 901.875], [1702.3958129882812, 762.1875], [1377.3697509765625, 662.87109375], [1861.887939453125, 769.21875]]",1718095872,1706303488,576,yolo26s_576_hq.engine,MOT17-09
35,110.41372700128704,5,"[1, 3, 5, 2, 6]","[[1.4583332538604736, 247.5, 459.1666564941406, 899.53125], [1624.7916259765625, 371.71875, 1777.708251953125, 766.5234375], [1801.3541259765625, 307.8515625, 1918.958251953125, 763.4765625], [1336.614501953125, 468.33984375, 1420.989501953125, 663.28125], [338.17706298828125, 516.328125, 427.1875, 701.6015625]]","[0.936051607131958, 0.9069831967353821, 0.8267117738723755, 0.7969253659248352, 0.2845759987831116]","[[230.31249487400055, 899.53125], [1701.2499389648438, 766.5234375], [1860.1561889648438, 763.4765625], [1378.802001953125, 663.28125], [382.6822814941406, 701.6015625]]",1718095872,1706303488,576,yolo26s_576_hq.engine,MOT17-09
36,110.38528895005584,4,"[1, 3, 2, 5]","[[1.25, 254.0625, 473.5416564941406, 900.46875], [1623.5416259765625, 371.015625, 1776.3541259765625, 770.15625], [1336.0416259765625, 467.16796875, 1420.9375, 663.1640625], [1796.5625, 305.7421875, 1918.9322509765625, 763.828125]]","[0.9378969073295593, 0.9121235609054565, 0.8244618773460388, 0.6039317846298218]","[[237.3958282470703, 900.46875], [1699.9478759765625, 770.15625], [1378.4895629882812, 663.1640625], [1857.7473754882812, 763.828125]]",1718095872,1706303488,576,yolo26s_576_hq.engine,MOT17-09
37,111.43932299455628,4,"[1, 3, 2, 5]","[[0.4166666567325592, 251.71875, 478.125, 900.9375], [1621.6666259765625, 371.71875, 1776.6666259765625, 772.96875], [1338.020751953125, 467.9296875, 1421.1978759765625, 663.515625], [1794.375, 304.921875, 1918.958251953125, 764.4140625]]","[0.945600688457489, 0.9121235609054565, 0.8128673434257507, 0.6757646203041077]","[[239.27083332836628, 900.9375], [1699.1666259765625, 772.96875], [1379.6093139648438, 663.515625], [1856.6666259765625, 764.4140625]]",1718095872,1706303488,576,yolo26s_576_hq.engine,MOT17-09
38,110.45268597081304,4,"[1, 3, 2, 5]","[[14.583333015441895, 255.46875, 482.2916564941406, 901.875], [1620.0, 371.953125, 1778.958251953125, 773.0859375], [1340.8853759765625, 468.3984375, 1420.9375, 663.57421875], [1790.208251953125, 308.5546875, 1918.802001953125, 771.328125]]","[0.9463988542556763, 0.9095862507820129, 0.7905303239822388, 0.5803520083427429]","[[248.43749475479126, 901.875], [1699.4791259765625, 773.0859375], [1380.9114379882812, 663.57421875], [1854.505126953125, 771.328125]]",1718095872,1706303488,576,yolo26s_576_hq.engine,MOT17-09
