frame_id,inference_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,imgsz,model,seq
11,,7,"[1, 2, 3, 6, 4, 5, 7]","[[579.796875, 443.6015625, 684.3984375, 706.21875], [425.671875, 446.9765625, 572.4375, 725.09765625], [1418.8125, 428.8359375, 1609.875, 800.5078125], [1833.140625, 479.408203125, 1919.2265625, 653.484375], [730.1953125, 465.1171875, 771.38671875, 571.376953125], [1670.8125, 425.197265625, 1786.734375, 586.30078125], [1530.375, 425.0390625, 1640.0859375, 766.86328125]]","[0.8579096794128418, 0.8391851186752319, 0.7606506943702698, 0.4971213638782501, 0.4824290871620178, 0.4475986659526825, 0.36803561449050903]","[[632.09765625, 706.21875], [499.0546875, 725.09765625], [1514.34375, 800.5078125], [1876.18359375, 653.484375], [750.791015625, 571.376953125], [1728.7734375, 586.30078125], [1585.23046875, 766.86328125]]",0,0,640,yolo26n_hq.engine,MOT17-02
12,,7,"[1, 2, 3, 5, 4, 7, 6]","[[579.328125, 444.0234375, 683.5546875, 707.2734375], [425.71875, 446.5546875, 571.078125, 726.78515625], [1426.5, 432.0, 1602.9375, 801.3515625], [1672.359375, 423.087890625, 1788.09375, 585.5625], [730.03125, 468.3076171875, 771.75, 571.587890625], [1536.515625, 424.828125, 1656.046875, 772.98046875], [1832.953125, 478.828125, 1919.109375, 653.484375]]","[0.8638451099395752, 0.8378629088401794, 0.596433162689209, 0.5228724479675293, 0.5214711427688599, 0.39591383934020996, 0.3562353551387787]","[[631.44140625, 707.2734375], [498.3984375, 726.78515625], [1514.71875, 801.3515625], [1730.2265625, 585.5625], [750.890625, 571.587890625], [1596.28125, 772.98046875], [1876.03125, 653.484375]]",0,0,640,yolo26n_hq.engine,MOT17-02
13,,7,"[1, 2, 6, 5, 3, 7, 4]","[[580.875, 444.234375, 684.4453125, 707.37890625], [431.4375, 446.34375, 571.875, 727.41796875], [1830.1875, 478.40625, 1919.296875, 653.16796875], [1673.25, 432.0, 1786.78125, 585.66796875], [1431.9375, 430.9453125, 1588.59375, 799.6640625], [1485.5625, 421.03125, 1693.125, 796.5], [728.015625, 462.90234375, 772.03125, 578.07421875]]","[0.8649176359176636, 0.8269624710083008, 0.5740198493003845, 0.561944305896759, 0.4882833957672119, 0.4824290871620178, 0.40484023094177246]","[[632.66015625, 707.37890625], [501.65625, 727.41796875], [1874.7421875, 653.16796875], [1730.015625, 585.66796875], [1510.265625, 799.6640625], [1589.34375, 796.5], [750.0234375, 578.07421875]]",0,0,640,yolo26n_hq.engine,MOT17-02
14,,7,"[1, 2, 7, 3, 6, 5, 4]","[[580.125, 444.65625, 684.609375, 707.58984375], [432.09375, 444.8671875, 569.296875, 729.52734375], [1490.53125, 425.14453125, 1713.0, 797.765625], [1435.40625, 426.41015625, 1596.09375, 802.40625], [1831.828125, 477.5625, 1919.2734375, 653.90625], [1673.90625, 434.373046875, 1787.25, 584.71875], [729.796875, 481.67578125, 770.30859375, 575.2265625]]","[0.8621689081192017, 0.8204296827316284, 0.6306849718093872, 0.5926666259765625, 0.4902961254119873, 0.46424755454063416, 0.30239108204841614]","[[632.3671875, 707.58984375], [500.6953125, 729.52734375], [1601.765625, 797.765625], [1515.75, 802.40625], [1875.55078125, 653.90625], [1730.578125, 584.71875], [750.052734375, 575.2265625]]",0,0,640,yolo26n_hq.engine,MOT17-02
15,,6,"[1, 2, 7, 6, 5, 4]","[[581.625, 445.078125, 683.6953125, 707.0625], [435.0, 448.03125, 570.1875, 732.796875], [1455.5625, 427.5703125, 1716.75, 803.0390625], [1831.78125, 479.091796875, 1919.296875, 654.22265625], [1673.625, 437.16796875, 1785.984375, 585.24609375], [730.03125, 478.880859375, 770.00390625, 573.64453125]]","[0.8662911057472229, 0.8242319822311401, 0.6150878667831421, 0.5762450695037842, 0.4461140036582947, 0.32766830921173096]","[[632.66015625, 707.0625], [502.59375, 732.796875], [1586.15625, 803.0390625], [1875.5390625, 654.22265625], [1729.8046875, 585.24609375], [750.017578125, 573.64453125]]",0,0,640,yolo26n_hq.engine,MOT17-02
16,,7,"[1, 2, 7, 6, 3, 4, 5]","[[581.53125, 444.8671875, 684.328125, 706.8515625], [432.5625, 448.453125, 567.65625, 731.7421875], [1516.5, 427.5703125, 1737.75, 807.15234375], [1832.296875, 477.193359375, 1919.2734375, 654.75], [1447.03125, 431.68359375, 1580.71875, 805.9921875], [730.3359375, 477.404296875, 769.453125, 575.015625], [1676.765625, 433.8984375, 1785.8203125, 582.3984375]]","[0.8534606695175171, 0.8079915046691895, 0.5544704794883728, 0.4926481544971466, 0.4407099485397339, 0.4311051070690155, 0.3153512179851532]","[[632.9296875, 706.8515625], [500.109375, 731.7421875], [1627.125, 807.15234375], [1875.78515625, 654.75], [1513.875, 805.9921875], [749.89453125, 575.015625], [1731.29296875, 582.3984375]]",0,0,640,yolo26n_hq.engine,MOT17-02
17,,6,"[1, 2, 7, 6, 3, 4]","[[580.21875, 443.1796875, 684.6328125, 706.53515625], [433.6875, 449.9296875, 565.640625, 733.21875], [1527.84375, 426.41015625, 1746.1875, 802.72265625], [1832.53125, 477.5625, 1919.3203125, 655.59375], [1451.4375, 433.265625, 1586.34375, 803.671875], [728.2734375, 475.294921875, 767.208984375, 575.54296875]]","[0.8385504484176636, 0.802891731262207, 0.6113819479942322, 0.6098325848579407, 0.5563995838165283, 0.2628418505191803]","[[632.42578125, 706.53515625], [499.6640625, 733.21875], [1637.015625, 802.72265625], [1875.92578125, 655.59375], [1518.890625, 803.671875], [747.7412109375, 575.54296875]]",0,0,640,yolo26n_hq.engine,MOT17-02
18,,6,"[1, 2, 7, 6, 3, 9]","[[579.5625, 443.8125, 683.2734375, 706.11328125], [437.15625, 449.0859375, 566.390625, 732.375], [1548.5625, 429.46875, 1754.34375, 806.73046875], [1831.546875, 479.671875, 1919.3203125, 654.9609375], [1455.28125, 436.74609375, 1622.25, 810.0], [665.625, 450.298828125, 739.734375, 606.0234375]]","[0.8534836173057556, 0.8219977617263794, 0.709019124507904, 0.5319799780845642, 0.5204963088035583, 0.3670301139354706]","[[631.41796875, 706.11328125], [501.7734375, 732.375], [1651.453125, 806.73046875], [1875.43359375, 654.9609375], [1538.765625, 810.0], [702.6796875, 606.0234375]]",0,0,640,yolo26n_hq.engine,MOT17-02
19,,5,"[1, 2, 7, 6, 9]","[[580.78125, 443.49609375, 684.984375, 705.69140625], [439.78125, 449.0859375, 568.40625, 733.32421875], [1548.0, 424.30078125, 1761.375, 810.52734375], [1836.140625, 478.775390625, 1919.203125, 655.171875], [668.203125, 449.9296875, 737.4375, 608.396484375]]","[0.8485304713249207, 0.8356418013572693, 0.6057990193367004, 0.42366912961006165, 0.34035587310791016]","[[632.8828125, 705.69140625], [504.09375, 733.32421875], [1654.6875, 810.52734375], [1877.671875, 655.171875], [702.8203125, 608.396484375]]",0,0,640,yolo26n_hq.engine,MOT17-02
20,,6,"[1, 2, 7, 6, 3, 9]","[[581.8125, 444.4453125, 688.96875, 706.11328125], [444.0, 447.8203125, 574.3828125, 733.8515625], [1560.75, 436.21875, 1761.09375, 809.578125], [1834.171875, 479.091796875, 1919.203125, 654.43359375], [1457.625, 412.27734375, 1661.8125, 816.1171875], [669.0, 449.5078125, 734.4375, 601.48828125]]","[0.8541930317878723, 0.8109315633773804, 0.6057990193367004, 0.47887367010116577, 0.40450745820999146, 0.2867782413959503]","[[635.390625, 706.11328125], [509.19140625, 733.8515625], [1660.921875, 809.578125], [1876.6875, 654.43359375], [1559.71875, 816.1171875], [701.71875, 601.48828125]]",0,0,640,yolo26n_hq.engine,MOT17-02
21,,5,"[2, 1, 3, 7, 6]","[[447.1875, 447.8203125, 576.6328125, 734.37890625], [582.421875, 444.12890625, 690.5859375, 708.1171875], [1460.4375, 414.38671875, 1707.75, 824.44921875], [1607.71875, 425.56640625, 1769.8125, 809.7890625], [1833.421875, 479.98828125, 1919.203125, 653.484375]]","[0.8671969175338745, 0.8615819811820984, 0.5879431366920471, 0.5214711427688599, 0.4030056297779083]","[[511.91015625, 734.37890625], [636.50390625, 708.1171875], [1584.09375, 824.44921875], [1688.765625, 809.7890625], [1876.3125, 653.484375]]",0,0,640,yolo26n_hq.engine,MOT17-02
22,,5,"[2, 1, 7, 3, 6]","[[439.125, 449.296875, 577.4296875, 734.484375], [583.171875, 442.546875, 692.53125, 708.5390625], [1627.6875, 424.6171875, 1781.625, 807.46875], [1462.78125, 419.5546875, 1706.625, 827.296875], [1833.0, 477.984375, 1919.25, 653.90625]]","[0.8545131087303162, 0.8500223755836487, 0.6477982401847839, 0.6197014451026917, 0.5287907719612122]","[[508.27734375, 734.484375], [637.8515625, 708.5390625], [1704.65625, 807.46875], [1584.703125, 827.296875], [1876.125, 653.90625]]",0,0,640,yolo26n_hq.engine,MOT17-02
23,,5,"[2, 1, 7, 6, 3]","[[439.03125, 450.5625, 579.8203125, 733.74609375], [583.359375, 442.546875, 695.71875, 709.171875], [1604.8125, 424.40625, 1783.5, 820.44140625], [1837.6875, 477.140625, 1919.15625, 653.0625], [1471.3125, 412.3828125, 1654.3125, 816.9609375]]","[0.8667059540748596, 0.8349341154098511, 0.5851011276245117, 0.39355742931365967, 0.34510529041290283]","[[509.42578125, 733.74609375], [639.5390625, 709.171875], [1694.15625, 820.44140625], [1878.421875, 653.0625], [1562.8125, 816.9609375]]",0,0,640,yolo26n_hq.engine,MOT17-02
24,,5,"[2, 1, 3, 6, 7]","[[447.375, 447.1875, 582.796875, 731.84765625], [584.25, 441.9140625, 697.125, 709.8046875], [1476.1875, 432.6328125, 1713.46875, 825.92578125], [1834.59375, 479.0390625, 1919.203125, 654.75], [1635.28125, 422.40234375, 1783.5, 813.796875]]","[0.8395456075668335, 0.830998957157135, 0.524394690990448, 0.40011534094810486, 0.26971012353897095]","[[515.0859375, 731.84765625], [640.6875, 709.8046875], [1594.828125, 825.92578125], [1876.8984375, 654.75], [1709.390625, 813.796875]]",0,0,640,yolo26n_hq.engine,MOT17-02
25,,5,"[2, 1, 3, 6, 7]","[[440.53125, 442.546875, 582.5859375, 730.37109375], [585.234375, 442.546875, 702.1875, 709.91015625], [1483.3125, 413.96484375, 1746.1875, 825.3984375], [1837.6875, 477.7734375, 1919.109375, 652.8515625], [1641.375, 416.6015625, 1823.4375, 815.90625]]","[0.8319219350814819, 0.8239161968231201, 0.5631377696990967, 0.3854987919330597, 0.26817408204078674]","[[511.55859375, 730.37109375], [643.7109375, 709.91015625], [1614.75, 825.3984375], [1878.3984375, 652.8515625], [1732.40625, 815.90625]]",0,0,640,yolo26n_hq.engine,MOT17-02
26,,4,"[2, 3, 1, 6]","[[448.03125, 444.0234375, 582.65625, 732.48046875], [1496.203125, 407.53125, 1757.0625, 822.8671875], [586.078125, 442.3359375, 700.3125, 709.59375], [1834.734375, 409.8515625, 1919.1328125, 652.11328125]]","[0.8235058784484863, 0.7866228222846985, 0.7431426644325256, 0.3800468444824219]","[[515.34375, 732.48046875], [1626.6328125, 822.8671875], [643.1953125, 709.59375], [1876.93359375, 652.11328125]]",0,0,640,yolo26n_hq.engine,MOT17-02
27,,6,"[2, 1, 3, 7, 6, 10]","[[445.59375, 443.390625, 584.0625, 732.26953125], [586.453125, 442.7578125, 697.828125, 710.015625], [1513.5, 410.37890625, 1744.03125, 825.8203125], [1667.625, 411.1171875, 1849.6875, 804.515625], [1835.0625, 411.1171875, 1919.109375, 653.484375], [1418.296875, 445.341796875, 1490.34375, 556.1630859375]]","[0.8231603503227234, 0.7658617496490479, 0.7041601538658142, 0.665410578250885, 0.45653197169303894, 0.36011803150177]","[[514.828125, 732.26953125], [642.140625, 710.015625], [1628.765625, 825.8203125], [1758.65625, 804.515625], [1877.0859375, 653.484375], [1454.3203125, 556.1630859375]]",0,0,640,yolo26n_hq.engine,MOT17-02
28,,6,"[1, 2, 7, 3, 10, 6]","[[588.09375, 443.8125, 698.71875, 710.859375], [445.125, 442.125, 584.484375, 731.84765625], [1675.6875, 410.90625, 1849.6875, 804.3046875], [1531.21875, 406.4765625, 1718.90625, 830.0390625], [1418.4375, 435.533203125, 1489.5234375, 557.82421875], [1837.875, 415.125, 1919.203125, 653.2734375]]","[0.7989850640296936, 0.795787513256073, 0.735641598701477, 0.6757646203041077, 0.5624037384986877, 0.36225858330726624]","[[643.40625, 710.859375], [514.8046875, 731.84765625], [1762.6875, 804.3046875], [1625.0625, 830.0390625], [1453.98046875, 557.82421875], [1878.5390625, 653.2734375]]",0,0,640,yolo26n_hq.engine,MOT17-02
29,,7,"[1, 2, 3, 10, 6, 7, 4]","[[589.453125, 444.234375, 697.640625, 710.96484375], [450.1875, 442.23046875, 583.96875, 730.79296875], [1549.40625, 397.828125, 1725.1875, 829.1953125], [1423.734375, 435.849609375, 1489.59375, 557.71875], [1843.921875, 416.1796875, 1919.1796875, 654.43359375], [1678.875, 415.3359375, 1853.0625, 806.4140625], [716.859375, 465.275390625, 771.421875, 576.966796875]]","[0.8004052639007568, 0.7792961001396179, 0.5945512652397156, 0.5609893202781677, 0.41962358355522156, 0.3942009508609772, 0.3325793147087097]","[[643.546875, 710.96484375], [517.078125, 730.79296875], [1637.296875, 829.1953125], [1456.6640625, 557.71875], [1881.55078125, 654.43359375], [1765.96875, 806.4140625], [744.140625, 576.966796875]]",0,0,640,yolo26n_hq.engine,MOT17-02
30,79.25357500789687,6,"[2, 1, 10, 3, 7, 6]","[[452.0625, 442.3359375, 587.203125, 730.37109375], [591.1875, 444.0234375, 704.15625, 711.4921875], [1429.8515625, 433.845703125, 1487.7421875, 557.138671875], [1580.8125, 393.92578125, 1742.625, 826.6640625], [1683.1875, 404.15625, 1886.4375, 810.0], [1845.1875, 411.9609375, 1919.109375, 654.43359375]]","[0.7876448035240173, 0.7864636778831482, 0.6666078567504883, 0.596433162689209, 0.4493926763534546, 0.31433340907096863]","[[519.6328125, 730.37109375], [647.671875, 711.4921875], [1458.796875, 557.138671875], [1661.71875, 826.6640625], [1784.8125, 810.0], [1882.1484375, 654.43359375]]",1714257920,1702531072,640,yolo26n_hq.engine,MOT17-02
31,73.74136603903025,6,"[2, 1, 3, 7, 10, 4]","[[456.0, 443.6015625, 587.859375, 732.796875], [593.015625, 443.6015625, 707.90625, 712.23046875], [1590.140625, 400.1484375, 1761.09375, 832.5703125], [1688.71875, 413.12109375, 1918.6875, 808.3125], [1439.4375, 433.740234375, 1489.5, 556.6640625], [714.09375, 458.7890625, 768.890625, 577.65234375]]","[0.7722857594490051, 0.7505454421043396, 0.6992544531822205, 0.5009765625, 0.46209293603897095, 0.2751842141151428]","[[521.9296875, 732.796875], [650.4609375, 712.23046875], [1675.6171875, 832.5703125], [1803.703125, 808.3125], [1464.46875, 556.6640625], [741.4921875, 577.65234375]]",1714257920,1702531072,640,yolo26n_hq.engine,MOT17-02
32,73.10265401611105,5,"[3, 1, 2, 10, 7]","[[1599.28125, 398.56640625, 1775.625, 838.4765625], [591.46875, 443.07421875, 705.46875, 712.3359375], [454.96875, 443.70703125, 589.8515625, 736.8046875], [1444.265625, 433.16015625, 1493.109375, 556.453125], [1711.59375, 414.4921875, 1919.4375, 817.59375]]","[0.8311430811882019, 0.7711543440818787, 0.7308515310287476, 0.5928130149841309, 0.5399536490440369]","[[1687.453125, 838.4765625], [648.46875, 712.3359375], [522.41015625, 736.8046875], [1468.6875, 556.453125], [1815.515625, 817.59375]]",1714257920,1702531072,640,yolo26n_hq.engine,MOT17-02
33,77.6580180390738,5,"[3, 2, 1, 10, 7]","[[1605.46875, 399.41015625, 1784.34375, 824.34375], [457.78125, 443.6015625, 590.578125, 738.4921875], [590.15625, 443.390625, 707.859375, 712.86328125], [1446.328125, 432.94921875, 1495.453125, 556.76953125], [1707.0, 401.73046875, 1919.8125, 817.171875]]","[0.804405927658081, 0.7528654336929321, 0.7480515241622925, 0.6701423525810242, 0.26057755947113037]","[[1694.90625, 824.34375], [524.1796875, 738.4921875], [649.0078125, 712.86328125], [1470.890625, 556.76953125], [1813.40625, 817.171875]]",1714257920,1702531072,640,yolo26n_hq.engine,MOT17-02
34,80.04973898641765,4,"[2, 10, 3, 1]","[[459.84375, 442.96875, 590.2734375, 741.8671875], [1450.453125, 432.84375, 1498.59375, 557.0859375], [1610.34375, 400.25390625, 1800.375, 832.1484375], [593.53125, 443.1796875, 711.234375, 712.23046875]]","[0.7551185488700867, 0.7070865631103516, 0.6959583163261414, 0.6908025145530701]","[[525.05859375, 741.8671875], [1474.5234375, 557.0859375], [1705.359375, 832.1484375], [652.3828125, 712.23046875]]",1714257920,1702531072,640,yolo26n_hq.engine,MOT17-02
35,76.2162659666501,4,"[3, 2, 10, 1]","[[1616.25, 401.203125, 1829.53125, 861.890625], [452.25, 443.6015625, 589.875, 741.4453125], [1452.75, 433.740234375, 1500.3046875, 556.98046875], [592.3125, 442.86328125, 720.9375, 710.75390625]]","[0.8080672025680542, 0.7438796162605286, 0.5543085932731628, 0.4928550720214844]","[[1722.890625, 861.890625], [521.0625, 741.4453125], [1476.52734375, 556.98046875], [656.625, 710.75390625]]",1714257920,1702531072,640,yolo26n_hq.engine,MOT17-02
36,75.39208099478856,4,"[3, 2, 10, 1]","[[1623.0, 405.421875, 1858.6875, 861.890625], [444.09375, 445.5, 590.8359375, 749.0390625], [1453.3125, 433.79296875, 1505.0625, 557.61328125], [595.3125, 442.546875, 724.875, 666.87890625]]","[0.8459424376487732, 0.8208509087562561, 0.6997100710868835, 0.4446173906326294]","[[1740.84375, 861.890625], [517.46484375, 749.0390625], [1479.1875, 557.61328125], [660.09375, 666.87890625]]",1714257920,1702531072,640,yolo26n_hq.engine,MOT17-02
37,74.7048260527663,4,"[3, 2, 10, 1]","[[1629.84375, 401.203125, 1856.0625, 839.953125], [445.875, 443.8125, 591.1875, 741.8671875], [1456.171875, 434.7421875, 1507.5234375, 555.978515625], [600.234375, 441.17578125, 725.71875, 680.90625]]","[0.7866228222846985, 0.7705023884773254, 0.5776119232177734, 0.5326274037361145]","[[1742.953125, 839.953125], [518.53125, 741.8671875], [1481.84765625, 555.978515625], [662.9765625, 680.90625]]",1714257920,1702531072,640,yolo26n_hq.engine,MOT17-02
38,75.2941609825939,4,"[2, 3, 1, 10]","[[449.0625, 445.2890625, 591.234375, 739.96875], [1629.75, 399.3046875, 1900.40625, 862.734375], [603.234375, 442.7578125, 740.484375, 662.44921875], [1456.21875, 434.109375, 1508.6015625, 556.13671875]]","[0.7701346278190613, 0.6859495043754578, 0.5521416664123535, 0.5461777448654175]","[[520.1484375, 739.96875], [1765.078125, 862.734375], [671.859375, 662.44921875], [1482.41015625, 556.13671875]]",1714257920,1702531072,640,yolo26n_hq.engine,MOT17-02
39,75.72755595901981,4,"[3, 2, 1, 10]","[[1629.375, 401.625, 1918.875, 878.765625], [448.3125, 445.5, 592.078125, 738.4921875], [602.15625, 442.546875, 740.6484375, 668.25], [1457.015625, 434.478515625, 1516.03125, 555.08203125]]","[0.8991213440895081, 0.7625950574874878, 0.569238007068634, 0.4487721920013428]","[[1774.125, 878.765625], [520.1953125, 738.4921875], [671.40234375, 668.25], [1486.5234375, 555.08203125]]",1714257920,1702531072,640,yolo26n_hq.engine,MOT17-02
40,72.76806305162609,6,"[3, 2, 1, 7, 10, 14]","[[1630.5, 402.046875, 1918.6875, 886.04296875], [454.3125, 445.39453125, 592.78125, 742.18359375], [604.078125, 440.859375, 736.6640625, 708.75], [1820.953125, 426.3046875, 1919.15625, 815.58984375], [1461.984375, 433.37109375, 1529.6953125, 555.71484375], [1252.828125, 439.857421875, 1301.90625, 544.482421875]]","[0.8864204287528992, 0.7580162286758423, 0.7421011924743652, 0.4336439371109009, 0.42269018292427063, 0.3850070834159851]","[[1774.59375, 886.04296875], [523.546875, 742.18359375], [670.37109375, 708.75], [1870.0546875, 815.58984375], [1495.83984375, 555.71484375], [1277.3671875, 544.482421875]]",1714257920,1702531072,640,yolo26n_hq.engine,MOT17-02
