frame_id,inference_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,imgsz,model,seq
11,,7,"[2, 1, 4, 6, 3, 5, 7]","[[0.65625, 232.03125, 179.15625, 904.921875], [1684.171875, 389.1796875, 1848.0, 742.5], [1310.15625, 457.9453125, 1391.71875, 660.76171875], [1868.296875, 347.09765625, 1919.2265625, 607.2890625], [267.6796875, 455.4140625, 359.3203125, 704.109375], [1282.40625, 536.572265625, 1326.28125, 660.65625], [118.3125, 505.93359375, 196.1015625, 746.5078125]]","[0.937210738658905, 0.9136765599250793, 0.8438951373100281, 0.8104788661003113, 0.7122321724891663, 0.5389832258224487, 0.3575674891471863]","[[89.90625, 904.921875], [1766.0859375, 742.5], [1350.9375, 660.76171875], [1893.76171875, 607.2890625], [313.5, 704.109375], [1304.34375, 660.65625], [157.20703125, 746.5078125]]",0,0,640,yolo26m_hq.engine,MOT17-09
12,,7,"[2, 1, 4, 6, 3, 5, 7]","[[0.65625, 232.875, 179.90625, 905.34375], [1679.25, 388.23046875, 1849.875, 742.7109375], [1310.203125, 458.15625, 1393.59375, 661.5], [1867.359375, 377.68359375, 1919.296875, 614.091796875], [263.390625, 454.9921875, 359.7890625, 703.265625], [1282.9453125, 538.62890625, 1329.75, 660.708984375], [118.828125, 508.04296875, 194.53125, 746.296875]]","[0.9449946880340576, 0.9167081117630005, 0.8407825827598572, 0.7264255881309509, 0.6808785796165466, 0.5292633771896362, 0.43782350420951843]","[[90.28125, 905.34375], [1764.5625, 742.7109375], [1351.8984375, 661.5], [1893.328125, 614.091796875], [311.58984375, 703.265625], [1306.34765625, 660.708984375], [156.6796875, 746.296875]]",0,0,640,yolo26m_hq.engine,MOT17-09
13,,7,"[2, 1, 4, 6, 5, 7, 3]","[[0.65625, 234.5625, 187.734375, 931.5], [1679.625, 386.015625, 1841.4375, 743.44921875], [1312.078125, 458.68359375, 1397.203125, 662.765625], [1866.1875, 344.98828125, 1919.1796875, 625.32421875], [1285.21875, 540.580078125, 1333.546875, 661.025390625], [118.734375, 507.7265625, 193.078125, 745.875], [263.4375, 454.78125, 362.953125, 703.6875]]","[0.9532750844955444, 0.9136765599250793, 0.8333246111869812, 0.8006919622421265, 0.6757646203041077, 0.5389832258224487, 0.531209409236908]","[[94.1953125, 931.5], [1760.53125, 743.44921875], [1354.640625, 662.765625], [1892.68359375, 625.32421875], [1309.3828125, 661.025390625], [155.90625, 745.875], [313.1953125, 703.6875]]",0,0,640,yolo26m_hq.engine,MOT17-09
14,,7,"[2, 1, 4, 6, 5, 3, 7]","[[0.65625, 235.40625, 191.4375, 931.078125], [1678.125, 383.58984375, 1845.1875, 743.34375], [1315.875, 459.421875, 1396.734375, 663.3984375], [1865.71875, 342.03515625, 1919.14453125, 638.82421875], [1287.0, 540.52734375, 1334.484375, 661.974609375], [263.625, 454.359375, 368.34375, 703.4765625], [118.21875, 504.7734375, 192.796875, 745.875]]","[0.9539660811424255, 0.9161096215248108, 0.8587185740470886, 0.842863142490387, 0.7154240012168884, 0.531209409236908, 0.4902356266975403]","[[96.046875, 931.078125], [1761.65625, 743.34375], [1356.3046875, 663.3984375], [1892.431640625, 638.82421875], [1310.7421875, 661.974609375], [315.984375, 703.4765625], [155.5078125, 745.875]]",0,0,640,yolo26m_hq.engine,MOT17-09
15,,7,"[2, 1, 4, 6, 5, 3, 7]","[[0.5625, 236.0390625, 196.3125, 922.8515625], [1674.9375, 381.26953125, 1836.0, 744.08203125], [1317.515625, 459.84375, 1396.8515625, 663.50390625], [1862.8125, 336.234375, 1919.203125, 660.0234375], [1287.8671875, 540.10546875, 1336.2421875, 661.921875], [265.921875, 454.67578125, 376.4765625, 702.84375], [117.9375, 534.9375, 192.890625, 745.55859375]]","[0.9559813141822815, 0.9241418242454529, 0.863391637802124, 0.8438951373100281, 0.7520126104354858, 0.6859495043754578, 0.3886180520057678]","[[98.4375, 922.8515625], [1755.46875, 744.08203125], [1357.18359375, 663.50390625], [1891.0078125, 660.0234375], [1312.0546875, 661.921875], [321.19921875, 702.84375], [155.4140625, 745.55859375]]",0,0,640,yolo26m_hq.engine,MOT17-09
16,,9,"[2, 1, 4, 6, 3, 5, 7, 9, 8]","[[0.375, 236.25, 202.125, 918.84375], [1670.25, 379.8984375, 1833.28125, 743.87109375], [1317.65625, 460.318359375, 1397.90625, 663.3984375], [1861.265625, 340.2421875, 1919.2734375, 665.61328125], [262.6875, 454.359375, 383.16796875, 702.73828125], [1288.9453125, 540.0, 1336.5703125, 662.34375], [117.9375, 534.7265625, 194.8125, 744.92578125], [1806.796875, 447.1875, 1867.078125, 619.20703125], [876.26953125, 523.9951171875, 916.171875, 626.8798828125]]","[0.9219217896461487, 0.9149009585380554, 0.8615382313728333, 0.8499711751937866, 0.7461389899253845, 0.7431680560112, 0.42441198229789734, 0.39981165528297424, 0.36116471886634827]","[[101.25, 918.84375], [1751.765625, 743.87109375], [1357.78125, 663.3984375], [1890.26953125, 665.61328125], [322.927734375, 702.73828125], [1312.7578125, 662.34375], [156.375, 744.92578125], [1836.9375, 619.20703125], [896.220703125, 626.8798828125]]",0,0,640,yolo26m_hq.engine,MOT17-09
17,,9,"[2, 1, 6, 4, 5, 3, 9, 8, 7]","[[0.46875, 237.09375, 207.65625, 915.046875], [1669.3125, 379.6875, 1830.375, 743.23828125], [1859.90625, 329.16796875, 1919.2265625, 669.7265625], [1320.609375, 461.373046875, 1398.3515625, 662.5546875], [1290.1640625, 539.7890625, 1337.8125, 662.080078125], [256.875, 453.515625, 389.2265625, 701.89453125], [1806.1640625, 448.34765625, 1868.96484375, 620.103515625], [876.375, 523.8896484375, 916.23046875, 627.85546875], [121.03125, 529.98046875, 196.453125, 744.609375]]","[0.9190633296966553, 0.9099069833755493, 0.847967803478241, 0.8333246111869812, 0.7853085398674011, 0.7662936449050903, 0.43782350420951843, 0.35042136907577515, 0.35042136907577515]","[[104.0625, 915.046875], [1749.84375, 743.23828125], [1889.56640625, 669.7265625], [1359.48046875, 662.5546875], [1313.98828125, 662.080078125], [323.05078125, 701.89453125], [1837.564453125, 620.103515625], [896.302734375, 627.85546875], [158.7421875, 744.609375]]",0,0,640,yolo26m_hq.engine,MOT17-09
18,,8,"[2, 1, 4, 3, 5, 6, 9, 7]","[[0.1875, 238.78125, 213.46875, 908.0859375], [1664.90625, 378.94921875, 1830.46875, 743.44921875], [1321.96875, 461.00390625, 1398.234375, 662.34375], [261.5625, 452.4609375, 398.2734375, 703.16015625], [1291.078125, 539.89453125, 1342.1953125, 661.81640625], [1860.0703125, 323.68359375, 1919.390625, 729.73828125], [1810.6640625, 448.55859375, 1869.4921875, 619.048828125], [129.75, 554.765625, 195.140625, 744.3984375]]","[0.9399133324623108, 0.896251380443573, 0.8670357465744019, 0.8019358515739441, 0.7549149990081787, 0.5602526664733887, 0.5467381477355957, 0.3073580265045166]","[[106.828125, 908.0859375], [1747.6875, 743.44921875], [1360.1015625, 662.34375], [329.91796875, 703.16015625], [1316.63671875, 661.81640625], [1889.73046875, 729.73828125], [1840.078125, 619.048828125], [162.4453125, 744.3984375]]",0,0,640,yolo26m_hq.engine,MOT17-09
19,,7,"[2, 1, 4, 3, 9, 5, 6]","[[0.09375, 239.625, 222.703125, 904.921875], [1656.28125, 377.47265625, 1825.78125, 745.76953125], [1322.484375, 461.00390625, 1396.4296875, 662.02734375], [262.40625, 452.25, 400.59375, 703.265625], [1809.421875, 448.76953125, 1867.03125, 619.734375], [1292.765625, 540.2109375, 1344.3984375, 662.291015625], [1858.21875, 322.9453125, 1918.875, 736.59375]]","[0.929951012134552, 0.8976953029632568, 0.8438951373100281, 0.7676898241043091, 0.6825737357139587, 0.6791787147521973, 0.6477982401847839]","[[111.3984375, 904.921875], [1741.03125, 745.76953125], [1359.45703125, 662.02734375], [331.5, 703.265625], [1838.2265625, 619.734375], [1318.58203125, 662.291015625], [1888.546875, 736.59375]]",0,0,640,yolo26m_hq.engine,MOT17-09
20,,7,"[2, 1, 4, 3, 9, 6, 5]","[[0.28125, 240.46875, 235.3125, 904.2890625], [1648.875, 377.47265625, 1820.25, 747.984375], [1324.4296875, 461.53125, 1396.6640625, 662.5546875], [255.1875, 452.25, 405.140625, 703.4765625], [1808.671875, 448.98046875, 1864.78125, 619.41796875], [1858.6875, 323.26171875, 1918.96875, 744.1875], [1294.921875, 540.84375, 1348.78125, 662.396484375]]","[0.9381240010261536, 0.9161096215248108, 0.8577680587768555, 0.8267117738723755, 0.7981867790222168, 0.7969253659248352, 0.6926419734954834]","[[117.796875, 904.2890625], [1734.5625, 747.984375], [1360.546875, 662.5546875], [330.1640625, 703.4765625], [1836.7265625, 619.41796875], [1888.828125, 744.1875], [1321.8515625, 662.396484375]]",0,0,640,yolo26m_hq.engine,MOT17-09
21,,7,"[2, 1, 4, 6, 9, 3, 5]","[[0.28125, 243.421875, 242.625, 903.65625], [1645.875, 377.47265625, 1819.875, 750.09375], [1324.875, 461.7421875, 1396.5, 662.5546875], [1858.59375, 322.62890625, 1918.96875, 747.984375], [1807.640625, 448.822265625, 1864.921875, 618.6796875], [257.53125, 453.3046875, 405.75, 702.6328125], [1296.7265625, 541.58203125, 1348.78125, 662.923828125]]","[0.9441768527030945, 0.9246877431869507, 0.847967803478241, 0.8397339582443237, 0.8128673434257507, 0.8104788661003113, 0.7879312038421631]","[[121.453125, 903.65625], [1732.875, 750.09375], [1360.6875, 662.5546875], [1888.78125, 747.984375], [1836.28125, 618.6796875], [331.640625, 702.6328125], [1322.75390625, 662.923828125]]",0,0,640,yolo26m_hq.engine,MOT17-09
22,,7,"[2, 1, 6, 9, 3, 4, 5]","[[0.375, 243.421875, 251.8125, 903.65625], [1645.5, 378.2109375, 1816.875, 750.515625], [1857.0, 321.57421875, 1918.96875, 751.359375], [1807.171875, 448.822265625, 1865.34375, 618.046875], [259.875, 454.359375, 404.4140625, 703.0546875], [1326.2109375, 461.84765625, 1396.921875, 661.921875], [1298.25, 541.8984375, 1348.4296875, 662.44921875]]","[0.9416541457176208, 0.9257686138153076, 0.8774768114089966, 0.8031737804412842, 0.7956580519676208, 0.7826625108718872, 0.7662936449050903]","[[126.09375, 903.65625], [1731.1875, 750.515625], [1887.984375, 751.359375], [1836.2578125, 618.046875], [332.14453125, 703.0546875], [1361.56640625, 661.921875], [1323.33984375, 662.44921875]]",0,0,640,yolo26m_hq.engine,MOT17-09
23,,8,"[2, 6, 1, 4, 9, 3, 5, 8]","[[0.5625, 243.421875, 270.375, 905.34375], [1853.53125, 321.46875, 1918.96875, 756.0], [1643.8125, 378.84375, 1809.65625, 754.1015625], [1328.953125, 461.63671875, 1403.765625, 662.765625], [1808.6953125, 448.400390625, 1865.1796875, 617.30859375], [259.03125, 454.25390625, 403.6640625, 702.94921875], [1300.828125, 542.056640625, 1347.2578125, 662.5546875], [880.40625, 522.6240234375, 915.90234375, 626.748046875]]","[0.9407896995544434, 0.8984106183052063, 0.8757869601249695, 0.859663724899292, 0.7341195344924927, 0.7341195344924927, 0.6859495043754578, 0.29746994376182556]","[[135.46875, 905.34375], [1886.25, 756.0], [1726.734375, 754.1015625], [1366.359375, 662.765625], [1836.9375, 617.30859375], [331.34765625, 702.94921875], [1324.04296875, 662.5546875], [898.154296875, 626.748046875]]",0,0,640,yolo26m_hq.engine,MOT17-09
24,,8,"[2, 6, 1, 4, 3, 5, 9, 8]","[[0.46875, 243.0, 291.65625, 903.65625], [1849.125, 322.3125, 1919.015625, 756.84375], [1635.75, 379.6875, 1805.625, 755.47265625], [1329.0703125, 461.21484375, 1399.59375, 663.1875], [306.984375, 455.09765625, 403.59375, 702.73828125], [1302.65625, 541.6875, 1348.265625, 662.23828125], [1809.328125, 447.29296875, 1866.1875, 616.25390625], [880.76953125, 523.2041015625, 916.74609375, 626.6953125]]","[0.9449946880340576, 0.8991213440895081, 0.8895288109779358, 0.8558511734008789, 0.8164063692092896, 0.7549149990081787, 0.6076632142066956, 0.2628418505191803]","[[146.0625, 903.65625], [1884.0703125, 756.84375], [1720.6875, 755.47265625], [1364.33203125, 663.1875], [355.2890625, 702.73828125], [1325.4609375, 662.23828125], [1837.7578125, 616.25390625], [898.7578125, 626.6953125]]",0,0,640,yolo26m_hq.engine,MOT17-09
25,,6,"[2, 1, 4, 3, 5, 6]","[[0.84375, 241.734375, 321.9375, 901.96875], [1635.84375, 380.42578125, 1803.5625, 759.05859375], [1329.890625, 461.00390625, 1401.7734375, 664.2421875], [305.109375, 454.78125, 404.2265625, 702.84375], [1304.859375, 541.265625, 1348.6640625, 662.1328125], [1837.3125, 323.578125, 1919.15625, 758.53125]]","[0.9429286122322083, 0.8872045874595642, 0.842863142490387, 0.8128673434257507, 0.7341195344924927, 0.6757646203041077]","[[161.390625, 901.96875], [1719.703125, 759.05859375], [1365.83203125, 664.2421875], [354.66796875, 702.84375], [1326.76171875, 662.1328125], [1878.234375, 758.53125]]",0,0,640,yolo26m_hq.engine,MOT17-09
26,,6,"[2, 6, 1, 4, 3, 5]","[[0.65625, 240.046875, 332.90625, 901.7578125], [1833.1875, 325.8984375, 1919.25, 760.640625], [1630.40625, 380.00390625, 1794.46875, 760.21875], [1330.1015625, 461.53125, 1400.109375, 664.03125], [308.578125, 453.41015625, 405.3984375, 702.84375], [1305.9375, 541.265625, 1349.25, 662.396484375]]","[0.9348725080490112, 0.894789457321167, 0.894789457321167, 0.8499711751937866, 0.8056321740150452, 0.7676898241043091]","[[166.78125, 901.7578125], [1876.21875, 760.640625], [1712.4375, 760.21875], [1365.10546875, 664.03125], [356.98828125, 702.84375], [1327.59375, 662.396484375]]",0,0,640,yolo26m_hq.engine,MOT17-09
27,,6,"[2, 6, 1, 3, 4, 5]","[[0.5625, 239.203125, 343.125, 899.859375], [1833.75, 324.6328125, 1919.34375, 761.2734375], [1628.34375, 378.421875, 1795.875, 760.21875], [308.4375, 454.04296875, 406.03125, 702.84375], [1330.4296875, 461.3203125, 1399.828125, 663.609375], [1306.359375, 541.16015625, 1349.90625, 663.08203125]]","[0.9343951344490051, 0.9099069833755493, 0.9099069833755493, 0.8509647250175476, 0.8438951373100281, 0.7690802216529846]","[[171.84375, 899.859375], [1876.546875, 761.2734375], [1712.109375, 760.21875], [357.234375, 702.84375], [1365.12890625, 663.609375], [1328.1328125, 663.08203125]]",0,0,640,yolo26m_hq.engine,MOT17-09
28,,6,"[6, 1, 2, 3, 4, 5]","[[1830.65625, 321.46875, 1919.34375, 764.015625], [1627.21875, 375.57421875, 1793.4375, 760.11328125], [0.5625, 235.40625, 356.34375, 902.390625], [308.25, 457.3125, 410.53125, 703.4765625], [1330.6875, 461.42578125, 1399.875, 663.8203125], [1307.390625, 541.0546875, 1351.8984375, 665.296875]]","[0.9207897186279297, 0.9136765599250793, 0.9053223133087158, 0.854884684085846, 0.8244618773460388, 0.6531268954277039]","[[1875.0, 764.015625], [1710.328125, 760.11328125], [178.453125, 902.390625], [359.390625, 703.4765625], [1365.28125, 663.8203125], [1329.64453125, 665.296875]]",0,0,640,yolo26m_hq.engine,MOT17-09
29,,6,"[2, 6, 1, 3, 4, 5]","[[0.75, 234.984375, 376.6875, 902.8125], [1823.0625, 321.046875, 1919.4375, 765.9140625], [1627.96875, 373.78125, 1793.0625, 760.21875], [307.265625, 456.46875, 411.046875, 703.16015625], [1331.2734375, 461.7421875, 1402.125, 663.609375], [1307.859375, 541.107421875, 1352.296875, 664.76953125]]","[0.9407896995544434, 0.9273632764816284, 0.9149009585380554, 0.8407825827598572, 0.815232515335083, 0.7057850360870361]","[[188.71875, 902.8125], [1871.25, 765.9140625], [1710.515625, 760.21875], [359.15625, 703.16015625], [1366.69921875, 663.609375], [1330.078125, 664.76953125]]",0,0,640,yolo26m_hq.engine,MOT17-09
30,280.3141360054724,6,"[2, 6, 1, 4, 5, 3]","[[0.0, 233.296875, 393.65625, 901.125], [1821.75, 317.671875, 1919.53125, 767.1796875], [1628.4375, 373.67578125, 1790.0625, 760.640625], [1331.6484375, 461.953125, 1406.15625, 663.50390625], [1308.5625, 541.37109375, 1352.90625, 664.822265625], [313.59375, 455.09765625, 414.515625, 704.3203125]]","[0.9473810195922852, 0.9257686138153076, 0.907312273979187, 0.8267117738723755, 0.6825737357139587, 0.6169358491897583]","[[196.828125, 901.125], [1870.640625, 767.1796875], [1709.25, 760.640625], [1368.90234375, 663.50390625], [1330.734375, 664.822265625], [364.0546875, 704.3203125]]",1716367360,1704574976,640,yolo26m_hq.engine,MOT17-09
31,282.7629930106923,5,"[2, 6, 4, 5, 1]","[[0.375, 233.71875, 416.25, 901.3359375], [1821.0, 313.875, 1919.4375, 767.390625], [1331.9765625, 462.216796875, 1409.625, 663.50390625], [1309.6875, 541.4765625, 1353.515625, 664.2421875], [1629.09375, 372.9375, 1786.125, 760.640625]]","[0.9465966820716858, 0.9273632764816284, 0.8539127111434937, 0.6842640042304993, 0.46295860409736633]","[[208.3125, 901.3359375], [1870.21875, 767.390625], [1370.80078125, 663.50390625], [1331.6015625, 664.2421875], [1707.609375, 760.640625]]",1716367360,1704574976,640,yolo26m_hq.engine,MOT17-09
32,281.67770901927724,6,"[2, 6, 1, 4, 5, 3]","[[0.375, 233.296875, 416.4375, 899.859375], [1817.90625, 310.81640625, 1919.4375, 767.6015625], [1628.25, 372.7265625, 1786.59375, 760.640625], [1332.140625, 462.48046875, 1410.65625, 663.3984375], [1310.203125, 541.16015625, 1354.8046875, 663.978515625], [332.25, 501.1875, 427.2890625, 704.00390625]]","[0.9449946880340576, 0.9252300262451172, 0.9136765599250793, 0.8615382313728333, 0.740174412727356, 0.3904758393764496]","[[208.40625, 899.859375], [1868.671875, 767.6015625], [1707.421875, 760.640625], [1371.3984375, 663.3984375], [1332.50390625, 663.978515625], [379.76953125, 704.00390625]]",1716367360,1704574976,640,yolo26m_hq.engine,MOT17-09
33,281.00149502279237,5,"[2, 6, 1, 4, 5]","[[0.375, 235.40625, 427.03125, 900.28125], [1811.90625, 309.33984375, 1919.296875, 767.390625], [1626.375, 371.25, 1786.40625, 760.640625], [1332.46875, 462.322265625, 1415.4609375, 663.3984375], [1311.0, 541.001953125, 1355.6015625, 664.2421875]]","[0.9362850189208984, 0.9324532747268677, 0.9124361872673035, 0.8824278712272644, 0.7690802216529846]","[[213.703125, 900.28125], [1865.6015625, 767.390625], [1706.390625, 760.640625], [1373.96484375, 663.3984375], [1333.30078125, 664.2421875]]",1716367360,1704574976,640,yolo26m_hq.engine,MOT17-09
34,279.5382850454189,5,"[6, 2, 1, 4, 5]","[[1807.546875, 308.70703125, 1919.34375, 767.390625], [0.375, 237.09375, 436.875, 900.703125], [1626.375, 370.6171875, 1782.84375, 761.2734375], [1332.9609375, 462.69140625, 1418.0625, 663.1875], [1311.84375, 540.6328125, 1355.90625, 664.13671875]]","[0.9314625263214111, 0.9268352389335632, 0.9161096215248108, 0.8840392827987671, 0.7248703241348267]","[[1863.4453125, 767.390625], [218.625, 900.703125], [1704.609375, 761.2734375], [1375.51171875, 663.1875], [1333.875, 664.13671875]]",1716367360,1704574976,640,yolo26m_hq.engine,MOT17-09
35,280.1749670179561,5,"[2, 6, 1, 4, 5]","[[1.125, 246.375, 457.875, 900.703125], [1803.28125, 307.23046875, 1919.25, 767.8125], [1625.71875, 369.66796875, 1781.71875, 765.0703125], [1334.34375, 462.90234375, 1420.40625, 664.453125], [1312.5, 540.474609375, 1357.3359375, 664.03125]]","[0.939024806022644, 0.9343951344490051, 0.907312273979187, 0.8705973029136658, 0.6671476364135742]","[[229.5, 900.703125], [1861.265625, 767.8125], [1703.71875, 765.0703125], [1377.375, 664.453125], [1334.91796875, 664.03125]]",1716367360,1704574976,640,yolo26m_hq.engine,MOT17-09
