frame_id,inference_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,imgsz,model,seq
18,,5,"[2, 1, 6, 4, 3]","[[0.9375, 235.3125, 211.25, 904.921875], [1663.333251953125, 377.34375, 1850.15625, 745.546875], [1868.020751953125, 373.59375, 1919.21875, 741.9140625], [1312.6822509765625, 462.65625, 1403.28125, 661.171875], [248.38540649414062, 450.0, 401.77081298828125, 705.5859375]]","[0.9277796745300293, 0.7892336845397949, 0.7549149990081787, 0.5331544280052185, 0.31573596596717834]","[[106.09375, 904.921875], [1756.7447509765625, 745.546875], [1893.6197509765625, 741.9140625], [1357.9817504882812, 661.171875], [325.07810974121094, 705.5859375]]",0,0,576,yolo26n_576_hq.engine,MOT17-09
19,,4,"[2, 6, 1, 3]","[[0.8333333134651184, 236.25, 220.625, 903.984375], [1870.364501953125, 361.640625, 1919.296875, 737.109375], [1656.875, 376.5234375, 1839.1666259765625, 747.7734375], [240.8333282470703, 446.484375, 405.20831298828125, 705.1171875]]","[0.9270229935646057, 0.7620701193809509, 0.7276096940040588, 0.34953272342681885]","[[110.72916665673256, 903.984375], [1894.8306884765625, 737.109375], [1748.0208129882812, 747.7734375], [323.0208206176758, 705.1171875]]",0,0,576,yolo26n_576_hq.engine,MOT17-09
20,,6,"[2, 6, 3, 1, 8, 4]","[[0.4166666567325592, 238.59375, 238.125, 902.578125], [1868.75, 367.03125, 1919.375, 742.3828125], [244.2708282470703, 452.8125, 404.0625, 704.8828125], [1652.5, 379.21875, 1827.5, 750.0], [1290.364501953125, 535.78125, 1345.8072509765625, 662.75390625], [1328.2291259765625, 462.3046875, 1402.03125, 657.0703125]]","[0.9207428097724915, 0.7534666657447815, 0.7025300860404968, 0.5447078943252563, 0.5389832258224487, 0.31489264965057373]","[[119.27083332836628, 902.578125], [1894.0625, 742.3828125], [324.16666412353516, 704.8828125], [1740.0, 750.0], [1318.0858764648438, 662.75390625], [1365.1301879882812, 657.0703125]]",0,0,576,yolo26n_576_hq.engine,MOT17-09
21,,5,"[2, 6, 3, 1, 4]","[[0.625, 238.828125, 246.5625, 901.640625], [1866.1978759765625, 369.84375, 1919.3228759765625, 746.484375], [237.8125, 450.46875, 405.46875, 705.3515625], [1652.083251953125, 378.984375, 1827.2916259765625, 751.40625], [1327.552001953125, 464.0625, 1406.9791259765625, 657.421875]]","[0.9233776330947876, 0.7534666657447815, 0.7371581792831421, 0.6678831577301025, 0.39606815576553345]","[[123.59375, 901.640625], [1892.7603759765625, 746.484375], [321.640625, 705.3515625], [1739.6874389648438, 751.40625], [1367.2655639648438, 657.421875]]",0,0,576,yolo26n_576_hq.engine,MOT17-09
22,,5,"[2, 3, 6, 1, 4]","[[0.3125, 239.0625, 251.35415649414062, 901.875], [239.2708282470703, 448.359375, 404.89581298828125, 705.1171875], [1862.9166259765625, 338.203125, 1919.3228759765625, 751.640625], [1654.375, 378.75, 1826.875, 749.0625], [1325.9375, 464.58984375, 1401.875, 658.2421875]]","[0.9289932250976562, 0.735641598701477, 0.6671476364135742, 0.6531268954277039, 0.3380771279335022]","[[125.83332824707031, 901.875], [322.0833206176758, 705.1171875], [1891.1197509765625, 751.640625], [1740.625, 749.0625], [1363.90625, 658.2421875]]",0,0,576,yolo26n_576_hq.engine,MOT17-09
23,,4,"[2, 1, 6, 3]","[[0.0, 240.9375, 269.0625, 902.34375], [1649.84375, 382.03125, 1826.458251953125, 751.2890625], [1853.3853759765625, 322.03125, 1919.21875, 758.4375], [270.67706298828125, 457.1484375, 407.4479064941406, 704.53125]]","[0.9326601028442383, 0.7431680560112, 0.6842640042304993, 0.6566582322120667]","[[134.53125, 902.34375], [1738.1510009765625, 751.2890625], [1886.3020629882812, 758.4375], [339.06248474121094, 704.53125]]",0,0,576,yolo26n_576_hq.engine,MOT17-09
24,,4,"[2, 3, 6, 1]","[[0.0, 240.46875, 292.6041564941406, 904.453125], [279.4791564941406, 455.390625, 406.25, 705.234375], [1836.25, 318.75, 1920.0, 761.71875], [1645.833251953125, 383.671875, 1826.8228759765625, 752.578125]]","[0.9353355169296265, 0.7786493301391602, 0.7645086050033569, 0.6531268954277039]","[[146.3020782470703, 904.453125], [342.8645782470703, 705.234375], [1878.125, 761.71875], [1736.3280639648438, 752.578125]]",0,0,576,yolo26n_576_hq.engine,MOT17-09
25,,4,"[2, 6, 3, 1]","[[0.0, 238.59375, 322.5, 901.875], [1831.458251953125, 319.921875, 1920.0, 761.484375], [298.4375, 455.625, 409.42706298828125, 705.9375], [1640.3125, 381.328125, 1814.7916259765625, 757.734375]]","[0.9385461211204529, 0.8185379505157471, 0.7918210625648499, 0.5703369379043579]","[[161.25, 901.875], [1875.7291259765625, 761.484375], [353.9322814941406, 705.9375], [1727.5520629882812, 757.734375]]",0,0,576,yolo26n_576_hq.engine,MOT17-09
26,,5,"[2, 6, 1, 3, 4]","[[0.0, 236.015625, 333.125, 899.0625], [1826.25, 319.6875, 1920.0, 763.828125], [1637.34375, 381.5625, 1809.895751953125, 756.796875], [308.95831298828125, 454.21875, 409.73956298828125, 703.4765625], [1308.645751953125, 465.234375, 1400.989501953125, 666.03515625]]","[0.9379128217697144, 0.8330425024032593, 0.7233095169067383, 0.6566582322120667, 0.4455295205116272]","[[166.5625, 899.0625], [1873.125, 763.828125], [1723.6197509765625, 756.796875], [359.34893798828125, 703.4765625], [1354.817626953125, 666.03515625]]",0,0,576,yolo26n_576_hq.engine,MOT17-09
27,,4,"[2, 6, 1, 3]","[[0.0, 235.078125, 341.25, 899.53125], [1829.270751953125, 319.921875, 1920.0, 765.703125], [1635.2603759765625, 381.796875, 1800.1041259765625, 757.5], [308.75, 453.1640625, 411.61456298828125, 705.9375]]","[0.9290642142295837, 0.830909013748169, 0.740174412727356, 0.6842640042304993]","[[170.625, 899.53125], [1874.6353759765625, 765.703125], [1717.6822509765625, 757.5], [360.1822814941406, 705.9375]]",0,0,576,yolo26n_576_hq.engine,MOT17-09
28,,5,"[2, 6, 1, 3, 4]","[[0.0, 233.4375, 367.2916564941406, 901.640625], [1823.5416259765625, 318.046875, 1920.0, 767.109375], [1633.802001953125, 380.390625, 1801.8228759765625, 758.3203125], [307.9166564941406, 493.2421875, 409.375, 704.58984375], [1312.083251953125, 465.234375, 1407.421875, 666.2109375]]","[0.9130033254623413, 0.8286236524581909, 0.7041601538658142, 0.3747906982898712, 0.2568320035934448]","[[183.6458282470703, 901.640625], [1871.7708129882812, 767.109375], [1717.8124389648438, 758.3203125], [358.6458282470703, 704.58984375], [1359.7525634765625, 666.2109375]]",0,0,576,yolo26n_576_hq.engine,MOT17-09
29,,4,"[2, 6, 1, 4]","[[0.0, 232.5, 370.4166564941406, 903.515625], [1823.75, 319.6875, 1920.0, 767.8125], [1633.177001953125, 376.875, 1802.6041259765625, 758.671875], [1313.6978759765625, 465.52734375, 1405.9375, 666.796875]]","[0.9038891196250916, 0.8425629138946533, 0.7476159334182739, 0.3319854736328125]","[[185.2083282470703, 903.515625], [1871.875, 767.8125], [1717.8905639648438, 758.671875], [1359.8176879882812, 666.796875]]",0,0,576,yolo26n_576_hq.engine,MOT17-09
30,61.76648801192641,4,"[2, 6, 1, 4]","[[0.0, 230.390625, 416.0416564941406, 900.703125], [1820.208251953125, 316.171875, 1920.0, 769.21875], [1627.6041259765625, 376.875, 1798.28125, 758.5546875], [1313.28125, 465.3515625, 1415.625, 665.9765625]]","[0.912046492099762, 0.8462148904800415, 0.7170118689537048, 0.4590761363506317]","[[208.0208282470703, 900.703125], [1870.1041259765625, 769.21875], [1712.9426879882812, 758.5546875], [1364.453125, 665.9765625]]",1706668032,1694736384,576,yolo26n_576_hq.engine,MOT17-09
31,61.48585700429976,4,"[2, 6, 1, 4]","[[0.0, 233.4375, 419.1666564941406, 894.84375], [1816.3541259765625, 316.40625, 1920.0, 768.75], [1627.1875, 376.640625, 1797.9166259765625, 759.609375], [1314.5572509765625, 466.0546875, 1416.9791259765625, 665.7421875]]","[0.8913893699645996, 0.8511376976966858, 0.6495786309242249, 0.5195213556289673]","[[209.5833282470703, 894.84375], [1868.1770629882812, 768.75], [1712.5520629882812, 759.609375], [1365.7681884765625, 665.7421875]]",1706668032,1694736384,576,yolo26n_576_hq.engine,MOT17-09
32,61.112671974115074,4,"[2, 6, 1, 4]","[[0.0, 233.90625, 424.375, 894.140625], [1810.9375, 309.375, 1919.7916259765625, 766.640625], [1621.5625, 374.1796875, 1800.520751953125, 761.71875], [1315.625, 466.2890625, 1416.9791259765625, 665.15625]]","[0.9068335294723511, 0.7847133874893188, 0.6770250201225281, 0.5755879878997803]","[[212.1875, 894.140625], [1865.3645629882812, 766.640625], [1711.0416259765625, 761.71875], [1366.3020629882812, 665.15625]]",1706668032,1694736384,576,yolo26n_576_hq.engine,MOT17-09
33,61.86774099478498,4,"[2, 6, 1, 4]","[[0.0, 237.65625, 418.95831298828125, 900.703125], [1807.6041259765625, 312.421875, 1920.0, 769.21875], [1622.6041259765625, 371.71875, 1800.520751953125, 761.484375], [1315.5728759765625, 466.46484375, 1417.5, 665.0390625]]","[0.9180453419685364, 0.8496944308280945, 0.8233438730239868, 0.6315943002700806]","[[209.47915649414062, 900.703125], [1863.8020629882812, 769.21875], [1711.5624389648438, 761.484375], [1366.5364379882812, 665.0390625]]",1706668032,1694736384,576,yolo26n_576_hq.engine,MOT17-09
34,63.96846496500075,4,"[2, 6, 1, 4]","[[0.2083333283662796, 245.859375, 426.6666564941406, 901.40625], [1801.875, 310.546875, 1920.0, 769.6875], [1621.5625, 371.3671875, 1796.458251953125, 762.1875], [1315.520751953125, 466.640625, 1418.333251953125, 665.625]]","[0.9175599217414856, 0.8510807752609253, 0.8463451862335205, 0.6808785796165466]","[[213.43749491125345, 901.40625], [1860.9375, 769.6875], [1709.0103759765625, 762.1875], [1366.927001953125, 665.625]]",1706668032,1694736384,576,yolo26n_576_hq.engine,MOT17-09
35,63.13584197778255,4,"[2, 6, 1, 4]","[[0.8333333134651184, 248.4375, 464.6875, 900.9375], [1795.3125, 309.7265625, 1920.0, 770.15625], [1618.8541259765625, 369.609375, 1789.1666259765625, 764.6484375], [1317.7603759765625, 467.98828125, 1419.583251953125, 667.3828125]]","[0.9119377732276917, 0.8554771542549133, 0.848335862159729, 0.5214711427688599]","[[232.76041665673256, 900.9375], [1857.65625, 770.15625], [1704.0103759765625, 764.6484375], [1368.6718139648438, 667.3828125]]",1706668032,1694736384,576,yolo26n_576_hq.engine,MOT17-09
36,61.1635580426082,4,"[2, 6, 1, 4]","[[1.25, 258.28125, 473.64581298828125, 900.234375], [1789.0625, 307.96875, 1919.7916259765625, 771.328125], [1617.9166259765625, 369.7265625, 1787.395751953125, 768.3984375], [1320.364501953125, 467.9296875, 1420.208251953125, 666.328125]]","[0.9103436470031738, 0.860175609588623, 0.8516549468040466, 0.5097643733024597]","[[237.44790649414062, 900.234375], [1854.4270629882812, 771.328125], [1702.6561889648438, 768.3984375], [1370.286376953125, 666.328125]]",1706668032,1694736384,576,yolo26n_576_hq.engine,MOT17-09
37,61.16012099664658,4,"[2, 6, 1, 4]","[[0.0, 254.53125, 479.1666564941406, 900.234375], [1790.208251953125, 307.8515625, 1919.7916259765625, 771.5625], [1616.9791259765625, 370.4296875, 1786.0416259765625, 770.390625], [1321.7447509765625, 468.046875, 1420.677001953125, 665.390625]]","[0.912054717540741, 0.8639565110206604, 0.8580658435821533, 0.4678179919719696]","[[239.5833282470703, 900.234375], [1854.9999389648438, 771.5625], [1701.5103759765625, 770.390625], [1371.2108764648438, 665.390625]]",1706668032,1694736384,576,yolo26n_576_hq.engine,MOT17-09
38,61.57132796943188,4,"[2, 6, 1, 4]","[[8.125, 257.578125, 481.6666564941406, 900.9375], [1789.1666259765625, 307.5, 1920.0, 772.96875], [1617.2916259765625, 371.3671875, 1786.770751953125, 772.5], [1325.8853759765625, 467.9296875, 1421.3541259765625, 665.2734375]]","[0.9066201448440552, 0.8648895025253296, 0.8344435095787048, 0.41869693994522095]","[[244.8958282470703, 900.9375], [1854.5833129882812, 772.96875], [1702.0311889648438, 772.5], [1373.6197509765625, 665.2734375]]",1706668032,1694736384,576,yolo26n_576_hq.engine,MOT17-09
39,64.18138596927747,4,"[2, 6, 1, 4]","[[37.5, 259.21875, 490.625, 900.46875], [1785.833251953125, 306.5625, 1920.0, 776.953125], [1616.458251953125, 372.1875, 1786.458251953125, 776.015625], [1331.927001953125, 467.75390625, 1423.645751953125, 663.75]]","[0.8976503610610962, 0.8651475310325623, 0.8424839973449707, 0.3647775650024414]","[[264.0625, 900.46875], [1852.9166259765625, 776.953125], [1701.458251953125, 776.015625], [1377.786376953125, 663.75]]",1706668032,1694736384,576,yolo26n_576_hq.engine,MOT17-09
40,63.787002000026405,4,"[2, 6, 1, 4]","[[85.0, 257.578125, 491.3541564941406, 903.515625], [1783.958251953125, 307.5, 1920.0, 783.28125], [1615.9375, 372.3046875, 1782.9166259765625, 778.828125], [1331.5625, 469.1015625, 1421.3541259765625, 663.8671875]]","[0.8871514797210693, 0.8642317056655884, 0.8578879833221436, 0.2885690927505493]","[[288.1770782470703, 903.515625], [1851.9791259765625, 783.28125], [1699.4270629882812, 778.828125], [1376.4583129882812, 663.8671875]]",1706668032,1694736384,576,yolo26n_576_hq.engine,MOT17-09
41,61.41637702239677,4,"[2, 1, 6, 4]","[[142.0833282470703, 266.015625, 491.0416564941406, 901.875], [1615.625, 372.0703125, 1776.3541259765625, 779.765625], [1782.708251953125, 308.4375, 1919.7916259765625, 784.6875], [1326.9791259765625, 470.15625, 1421.1978759765625, 664.6875]]","[0.899555504322052, 0.8661894202232361, 0.8612043261528015, 0.2590751051902771]","[[316.56249237060547, 901.875], [1695.9895629882812, 779.765625], [1851.2499389648438, 784.6875], [1374.0885009765625, 664.6875]]",1706668032,1694736384,576,yolo26n_576_hq.engine,MOT17-09
42,61.50695099495351,4,"[2, 6, 1, 4]","[[138.3333282470703, 268.125, 505.0, 902.34375], [1780.208251953125, 310.1953125, 1919.7916259765625, 780.9375], [1614.6875, 371.8359375, 1778.5416259765625, 780.234375], [1329.3228759765625, 470.390625, 1420.3125, 665.0390625]]","[0.8735523819923401, 0.8626569509506226, 0.8586075901985168, 0.2806163728237152]","[[321.66666412353516, 902.34375], [1849.9999389648438, 780.9375], [1696.6145629882812, 780.234375], [1374.8176879882812, 665.0390625]]",1706668032,1694736384,576,yolo26n_576_hq.engine,MOT17-09
43,65.295681997668,4,"[2, 1, 6, 4]","[[214.79165649414062, 258.515625, 500.9375, 893.4375], [1612.6041259765625, 366.6796875, 1783.958251953125, 781.40625], [1778.020751953125, 311.6015625, 1920.0, 787.5], [1324.6875, 471.85546875, 1419.0625, 665.5078125]]","[0.8828926086425781, 0.8796094059944153, 0.8656493425369263, 0.46004632115364075]","[[357.8645782470703, 893.4375], [1698.2811889648438, 781.40625], [1849.0103759765625, 787.5], [1371.875, 665.5078125]]",1706668032,1694736384,576,yolo26n_576_hq.engine,MOT17-09
44,61.449814995285124,4,"[2, 1, 6, 4]","[[239.5833282470703, 253.59375, 520.7291259765625, 887.34375], [1610.520751953125, 363.046875, 1784.4791259765625, 781.640625], [1776.145751953125, 312.890625, 1920.0, 788.671875], [1324.21875, 470.5078125, 1420.052001953125, 665.15625]]","[0.8925731778144836, 0.8922813534736633, 0.8723164796829224, 0.5370413661003113]","[[380.1562271118164, 887.34375], [1697.4999389648438, 781.640625], [1848.0728759765625, 788.671875], [1372.1353759765625, 665.15625]]",1706668032,1694736384,576,yolo26n_576_hq.engine,MOT17-09
45,61.17861100938171,4,"[1, 2, 6, 4]","[[1607.708251953125, 363.3984375, 1781.9791259765625, 781.640625], [291.77081298828125, 260.390625, 529.1666259765625, 872.34375], [1774.7916259765625, 311.015625, 1920.0, 790.3125], [1327.7603759765625, 470.80078125, 1419.114501953125, 665.2734375]]","[0.8952492475509644, 0.8571637272834778, 0.8559120893478394, 0.42441198229789734]","[[1694.8436889648438, 781.640625], [410.4687194824219, 872.34375], [1847.3958129882812, 790.3125], [1373.4374389648438, 665.2734375]]",1706668032,1694736384,576,yolo26n_576_hq.engine,MOT17-09
46,61.66638195281848,4,"[6, 2, 1, 4]","[[1772.6041259765625, 305.859375, 1920.0, 790.3125], [303.02081298828125, 268.828125, 529.1666259765625, 868.359375], [1606.145751953125, 365.390625, 1784.895751953125, 783.28125], [1329.6875, 471.38671875, 1419.4791259765625, 665.2734375]]","[0.85039222240448, 0.7796640992164612, 0.717924177646637, 0.4130035638809204]","[[1846.3020629882812, 790.3125], [416.0937194824219, 868.359375], [1695.520751953125, 783.28125], [1374.5833129882812, 665.2734375]]",1706668032,1694736384,576,yolo26n_576_hq.engine,MOT17-09
47,63.55819501914084,4,"[1, 6, 2, 4]","[[1598.2291259765625, 363.75, 1782.9166259765625, 783.28125], [1775.625, 301.875, 1920.0, 791.953125], [319.1666564941406, 267.65625, 535.2083129882812, 870.703125], [1334.739501953125, 471.15234375, 1423.333251953125, 664.6875]]","[0.8899440169334412, 0.8759418725967407, 0.8153525590896606, 0.3132096529006958]","[[1690.5728759765625, 783.28125], [1847.8125, 791.953125], [427.18748474121094, 870.703125], [1379.036376953125, 664.6875]]",1706668032,1694736384,576,yolo26n_576_hq.engine,MOT17-09
48,61.57372397137806,3,"[1, 2, 6]","[[1589.270751953125, 362.4609375, 1782.9166259765625, 782.34375], [310.20831298828125, 264.84375, 561.4583129882812, 866.71875], [1775.0, 298.359375, 1920.0, 790.546875]]","[0.885551393032074, 0.874298632144928, 0.8724896907806396]","[[1686.0936889648438, 782.34375], [435.83331298828125, 866.71875], [1847.5, 790.546875]]",1706668032,1694736384,576,yolo26n_576_hq.engine,MOT17-09
49,63.9702359912917,3,"[2, 1, 6]","[[323.33331298828125, 266.71875, 601.0416259765625, 863.90625], [1585.4166259765625, 360.703125, 1785.3125, 781.640625], [1775.7291259765625, 295.078125, 1920.0, 790.3125]]","[0.8892242312431335, 0.8781650066375732, 0.8626744151115417]","[[462.1874694824219, 863.90625], [1685.3645629882812, 781.640625], [1847.8645629882812, 790.3125]]",1706668032,1694736384,576,yolo26n_576_hq.engine,MOT17-09
50,65.56381296832114,3,"[2, 6, 1]","[[353.75, 264.375, 659.1666259765625, 862.96875], [1777.2916259765625, 291.796875, 1920.0, 788.90625], [1578.333251953125, 360.234375, 1775.833251953125, 782.34375]]","[0.8947480320930481, 0.8608199954032898, 0.8570485711097717]","[[506.45831298828125, 862.96875], [1848.6458129882812, 788.90625], [1677.083251953125, 782.34375]]",1706668032,1694736384,576,yolo26n_576_hq.engine,MOT17-09
51,63.15292604267597,3,"[2, 6, 1]","[[366.45831298828125, 269.0625, 688.125, 863.4375], [1778.8541259765625, 290.5078125, 1920.0, 789.375], [1574.6875, 365.7421875, 1773.645751953125, 785.625]]","[0.9078592658042908, 0.8658969402313232, 0.8594567179679871]","[[527.2916564941406, 863.4375], [1849.4270629882812, 789.375], [1674.1666259765625, 785.625]]",1706668032,1694736384,576,yolo26n_576_hq.engine,MOT17-09
